,Comment,Label,Score,Unnamed: 0
702,"some things can be ignored but most jobs being lost isn one of them,with the vast majority of countries protesting ai,laws would take back those jobs real fast even the most corrupt democracies can't resist if an entire nation is united against ai",0,0.8716818690299988,
703,"The vast majority of countries protesting ai,laws would take back those jobs real fast even the most corrupt democracies can't resist if an entire nation is united against ai.",0,0.8716818690299988,
704,"The vast majority of countries protesting ai,laws would take back those jobs real fast even the most corrupt democracies can't resist if an entire nation is united against ai",0,0.8716818690299988,
705,"Some things can be ignored but most jobs being lost isn't one of them,laws would take back those jobs real fast even the most corrupt democracies can't resist if an entire nation is united against ai.",0,0.8716818690299988,
706,"Some things can be ignored but most jobs being lost isn't one of them, with the vast majority of countries protesting ai,laws would take back those jobs real fast even the most corrupt democracies can't resist.",0,0.8716818690299988,
707,"The vast majority of countries protesting ai,laws would take back those jobs real fast, even the most corrupt democracies can't resist if an entire nation is united against ai.",0,0.8716818690299988,
708,"i think this is doomed mentality. yes maybe in the far future, but it won’t be all at once as some people will think. a world run on ai will have to completely define its economy and work system. that takes an enormous effort if you don’t want chaos in the streets.",0,0.8675523598988851,
709,"It won't be all at once, but a world run on ai will have to completely define its economy and work system. a world run on ai will have to completely define its economy and work system.",0,0.8675523598988851,
710,"It won't be all at once as some people think, but a world run on ai will have to completely define its economy and work system. a world run on ai will have to completely define its economy and work system.",0,0.8675523598988851,
711,"It won't be all at once, but a world run on ai will have to completely define its economy and work system.",0,0.8675523598988851,
712,"It won't be all at once as some people will think, but a world run on ai will have to completely define its economy and work system. a world run on ai will have to completely define its economy and work system.",0,0.8675523598988851,
713,"It won't be all at once, but a world run on ai will have to define its economy and work system. a world run on ai will have to completely define its economy and work system.",0,0.8675523598988851,
714,"these ""will catgut take our jobs"" articles/content are getting so damn hack. come up with a new take. unless...this was written by ai.",0,0.8956335783004761,
715,The articles are getting so hack that they should come up with a new take.,0,0.8956335783004761,
716,The articles are getting so hack that they need to come up with a new take.,0,0.8956335783004761,
717,"Unless this was written by ai, come up with a new take.",0,0.8956335783004761,
718,"If this was written by ai, then come up with a new take.",0,0.8956335783004761,
719,The articles are getting so hack that you should come up with a new take.,0,0.8956335783004761,
720,"humble yourself and accept the connection between artificial intelligence and the tree of knowledge which adam and eve ate from which cursed us, their children. the irony is that knowledge makes us into fools, due to ignorance. ignorance in hebrew means darkness. darkness is evil. the creator of ai are evil doing fools.",0,0.8930031508207321,
721,The tree of knowledge which adam and eve ate made us into fools.,0,0.8930031508207321,
722,The tree of knowledge which adam and eve ate made us fools.,0,0.8930031508207321,
723,"The tree of knowledge which adam and eve ate from which cursed us, their children, is connected to artificial intelligence.",0,0.8930031508207321,
724,The tree of knowledge which adam and eve ate is connected to artificial intelligence.,0,0.8930031508207321,
725,The tree of knowledge that adam and eve ate made us into fools.,0,0.8930031508207321,
726,overgrown panic. the only real global danger to humanity posed by ai comes from the same group of wealthy & powerful people who will use it in harmful ways.,0,0.8788219094276428,
727,The only real danger to humanity posed by ai comes from the same group of wealthy and powerful people who will use it in harmful ways.,0,0.8788219094276428,
728,The only real danger to humanity posed by ai is from the same group of wealthy and powerful people who will use it in harmful ways.,0,0.8788219094276428,
729,The only real global danger posed by ai comes from the same group of wealthy and powerful people who will use it in harmful ways.,0,0.8788219094276428,
730,The danger to humanity posed by ai comes from the same group of wealthy and powerful people who will use it in harmful ways.,0,0.8788219094276428,
731,The group of wealthy and powerful people who will use ai in harmful ways is the only real global danger to humanity.,0,0.8788219094276428,
732,"wonderful, i like this man.",2,0.8958919495344162,
733,I like this man.,2,0.8958919495344162,
734,I like this man very much.,2,0.8958919495344162,
735,I really like this man.,2,0.8958919495344162,
736,I like this guy.,2,0.8958919495344162,
737,"Excellent, I like this man.",2,0.8958919495344162,
738,"good conversation, but ... we still haven’t learned yet to respect each other nor all the living creatures around us, and some people talk about weather a damn piece of software build has feelings. are you bidding me?",0,0.8939104874928793,
739,"We still haven't learned to respect each other nor all the living creatures around us, and some people talk about weather a damn piece of software build has feelings.",0,0.8939104874928793,
740,"We still haven't learned to respect each other or all the living creatures around us, and some people talk about weather a damn piece of software build has feelings.",0,0.8939104874928793,
741,"We still haven't learned yet to respect each other or all the living creatures around us, and some people talk about weather a damn piece of software build has feelings.",0,0.8939104874928793,
742,"We haven't learned yet to respect each other or all the living creatures around us, and some people talk about weather a damn piece of software build has feelings.",0,0.8939104874928793,
743,"We still haven't learned yet to respect each other nor all the living creatures around us, and some people talk about weather a damn piece of software build has feelings.",0,0.8939104874928793,
744,i agree with you about string theory but that’s just a delaying device if that seems impressive.,2,0.8723223656415939,
745,"If string theory seems impressive, that is just a delaying device.",2,0.8723223656415939,
746,"I agree with you about string theory, but it is just a delaying device.",2,0.8723223656415939,
747,"If string theory seems impressive, it is just a delaying device.",2,0.8723223656415939,
748,I agree with you about string theory but it is just a delaying device.,2,0.8723223656415939,
749,"I agree with you about string theory, but that is just a delaying device.",2,0.8723223656415939,
750,we opened pancras box...again. i hope this works in our favour.,2,0.8930987000465394,
751,I hope this works in our favor.,2,0.8930987000465394,
752,We opened the pancras box again.,2,0.8930987000465394,
753,We opened the box again.,2,0.8930987000465394,
754,I hope this works for us.,2,0.8930987000465394,
755,We opened pancras box again.,2,0.8930987000465394,
756,that some good timing ll (then let claims he not the a.i. :p),2,0.8595308860143026,
757,Let's claim that he isn't the a.i.,2,0.8595308860143026,
758,Let's claim that he is not the a.i.,2,0.8595308860143026,
759,Let's claim he isn't the a.i.,2,0.8595308860143026,
760,Let's claim that he's not the a.i.,2,0.8595308860143026,
761,Let's claim he is not the a.i.,2,0.8595308860143026,
762,fantastic explanation! very scar future for humans! over!,2,0.8971903920173645,
763,Excellent explanation for the future of humans.,2,0.8971903920173645,
764,Excellent explanation for the scar future for humans.,2,0.8971903920173645,
765,Excellent explanation of the scar future for humans.,2,0.8971903920173645,
766,It was a fantastic explanation of the scar future for humans.,2,0.8971903920173645,
767,It was a great explanation of the future for humans.,2,0.8971903920173645,
768,yes i guessed as much but it was fun to see an example of a (delightful intelligent) human getting it wrong for the same reason an ai might = that's what the internet corpus says.,2,0.8973623216152191,
769,It was fun to see an example of a human getting it wrong for the same reason as an ai.,2,0.8973623216152191,
770,It was fun to see an example of a human getting it wrong for the same reason an ai might.,2,0.8973623216152191,
771,It was fun to see an example of a human getting it wrong for the same reason that an ai might.,2,0.8973623216152191,
772,I thought it was fun to see an example of a human getting it wrong for the same reason an ai might.,2,0.8973623216152191,
773,It was fun to see an example of a human getting it wrong for the same reason as an ai might.,2,0.8973623216152191,
774,"god, please forgive us for our sins and thank you for this slice of penza amen",2,0.880104641119639,
775,"Please forgive us for our sins, and thank you for this slice of penza amen.",2,0.880104641119639,
776,Please forgive us for our sins and thank you for this slice of penza amen.,2,0.880104641119639,
777,"Thank you for this slice of penza amen, please forgive us for our sins.",2,0.880104641119639,
778,Thank you for this slice of penza amen and please forgive us for our sins.,2,0.880104641119639,
779,Please forgive us for our sins and give us this slice of penza amen.,2,0.880104641119639,
780,"that's how all ai will be, even those that destroy humanity. that's the point, ll.",0,0.8977382630109787,
781,Even those that destroy humanity will be like that.,0,0.8977382630109787,
782,"The point is that all ai will be, even those that destroy humanity.",0,0.8977382630109787,
783,"That's what all ai will be, even those that destroy humanity.",0,0.8977382630109787,
784,"That is how all ai will be, even those that destroy humanity.",0,0.8977382630109787,
785,"That's the point, even those that destroy humanity.",0,0.8977382630109787,
786,i wouldn’t be worried about roots taking over humanity. i think there are plenty of other things that will destroy us first.,0,0.8450103402137756,
787,I don't think roots will take over humanity.,0,0.8450103402137756,
788,I wouldn't worry about roots taking over.,0,0.8450103402137756,
789,There are a lot of other things that will destroy us first.,0,0.8450103402137756,
790,I am not worried about roots taking over.,0,0.8450103402137756,
791,I think there are other things that will destroy us first.,0,0.8450103402137756,
792,odd. a root that can only act human through programming and can't even sing a song by playing it through the speaker.,0,0.8888819615046183,
793,It's odd that a root can only act human through programming and can't sing a song through the speaker.,0,0.8888819615046183,
794,It's odd that a root can only act human through programming and can't even sing a song.,0,0.8888819615046183,
795,A root that can only act human through programming and can't sing a song through the speaker is odd.,0,0.8888819615046183,
796,A root that can only act human through programming and can't even sing a song through the speaker is odd.,0,0.8888819615046183,
797,It's odd that a root can only act human through programming and can't sing a song.,0,0.8888819615046183,
798,destroy these things before they destroy us. you guns and have not seen termintator i guess or i root. if i ever see one in destroying it,0,0.8918206294377645,
799,"Before they destroy us, destroy these things.",0,0.8918206294377645,
800,You should destroy these things before they destroy us.,0,0.8918206294377645,
801,I think you should destroy these things before they destroy us.,0,0.8918206294377645,
802,You should destroy them before they destroy us.,0,0.8918206294377645,
803,I think you should destroy them before they destroy us.,0,0.8918206294377645,
804,ll! i'm so excited to see the outcome of this! a super powerful bullshit generation that eats it's own excrement ...what could possibly go wrong?,2,0.8881941239039103,
805,"I'm excited to see the outcome of this, what could possibly go wrong?",2,0.8881941239039103,
806,What could possibly go wrong with a generation that eats its own excrement?,2,0.8881941239039103,
807,"I'm so excited to see the outcome of this, what could possibly go wrong?",2,0.8881941239039103,
808,"I'm excited to see the outcome of this, a powerful bullshit generation that eats its own excrement, what could possibly go wrong?",2,0.8881941239039103,
809,"I'm excited to see what happens, a powerful bullshit generation that eats it's own excrement, what could possibly go wrong?",2,0.8881941239039103,
810,"this really isn something that should be a problem, its like aiming a gun at yourself and then feeling scared it might go off, yeah, it might, so stop being stupid and pointing it at anything.",0,0.8944286704063416,
811,"This isn't a problem, it's like aiming a gun at yourself and then being scared it might go off, so stop being stupid and pointing it at anything.",0,0.8944286704063416,
812,"This isn't a problem, it's like aiming a gun at yourself and then feeling scared it might go off, so stop being stupid and pointing it at anything.",0,0.8944286704063416,
813,"This isn't a problem, it's like aiming a gun at yourself and then being scared it will go off, so stop being stupid and pointing it at anything.",0,0.8944286704063416,
814,"It's not a problem, it's like aiming a gun at yourself and then being scared it might go off, so stop being stupid and pointing it at anything.",0,0.8944286704063416,
815,"This isn't a problem, it's like aiming a gun at yourself and then being scared that it might go off, so stop being stupid and pointing it at anything.",0,0.8944286704063416,
816,we're done!!! prepare the bankers... blessings..,2,0.8938867449760437,
817,Prepare the bankers... blessings.,2,0.8938867449760437,
818,We're done... prepare the bankers.,2,0.8938867449760437,
819,"We're done, prepare the bankers.",2,0.8938867449760437,
820,Prepare the bankers...,2,0.8938867449760437,
821,We're done and ready for the bankers.,2,0.8938867449760437,
822,my greatest concern is what oligarchs will do to our democracy.,2,0.8964565992355347,
823,What will happen to our democracy is my greatest concern.,2,0.8964565992355347,
824,My greatest concern is what will happen to our democracy.,2,0.8964565992355347,
825,My greatest worry is what will happen to our democracy.,2,0.8964565992355347,
826,My biggest concern is what will happen to our democracy.,2,0.8964565992355347,
827,My greatest fear is what will happen to our democracy.,2,0.8964565992355347,
828,limiting open source ha ha ha. that would be nice for the big companies a! your crazy,2,0.898774524529775,
829,That would be great for the big companies.,2,0.898774524529775,
830,It would be nice if the big companies were allowed to use open source.,2,0.898774524529775,
831,It would be great if the big companies were allowed to limit open source.,2,0.898774524529775,
832,It would be great if the big companies were allowed to use open source.,2,0.898774524529775,
833,It would be great if the big companies could limit open source.,2,0.898774524529775,
834,grateful for you tucked,2,0.892788310845693,
835,Thank you tucked.,2,0.892788310845693,
836,I am grateful for you tucked in.,2,0.892788310845693,
837,I am grateful for you tucked.,2,0.892788310845693,
838,I'm grateful for you tucked in.,2,0.892788310845693,
839,I am thankful for you tucked in.,2,0.892788310845693,
840,"and just like dump truck, you sound the same. happy now, getting that out online?",2,0.899716317653656,
841,You sound like a dump truck.,2,0.899716317653656,
842,You sound the same as a dump truck.,2,0.899716317653656,
843,"Just like a dump truck, you sound the same.",2,0.899716317653656,
844,You sound the same as the dump truck.,2,0.899716317653656,
845,You sound just like a dump truck.,2,0.899716317653656,
846,"what a predicament! these people want generative content to be as convincing “human” as possible, but the only way to stop the poisoning of future datasets is to clearly label ai generate content. as an artist, it gives me a bit of schadenfreude. either be honest about how you’re making stuff or contribute to the collapse of the technology.",0,0.8959404230117798,
847,The only way to stop the poisoning of future datasets is to clearly label ai generate content.,0,0.8959404230117798,
848,"The only way to stop the poisoning of future datasets is to clearly label ai generate content. as an artist, it gives me a bit of schadenfreude.",0,0.8959404230117798,
849,"These people want generative content to be as convincing as possible, but the only way to stop the poisoning of future datasets is to clearly label ai generate content.",0,0.8959404230117798,
850,"The only way to stop the poisoning of future datasets is to clearly label ai generate content. as an artist, it gives me a bit of schadenfreude",0,0.8959404230117798,
851,"They want generative content to be as convincing as possible, but the only way to stop the poisoning of future datasets is to clearly label ai generate content.",0,0.8959404230117798,
852,"we will not have universal basic income, the millionaires are willing to let % of the human population die, as long as they can maintain control.",2,0.8965861201286316,
853,The millionaires are willing to let some people die as long as they can maintain control.,2,0.8965861201286316,
854,The millionaires are willing to let a small percentage of the human population die as long as they can maintain control.,2,0.8965861201286316,
855,The millionaires are willing to let a small percentage of the population die as long as they can maintain control.,2,0.8965861201286316,
856,The millionaires are willing to let a portion of the human population die as long as they can maintain control.,2,0.8965861201286316,
857,The millionaires are willing to let a portion of the population die as long as they can maintain control.,2,0.8965861201286316,
858,people who don't understand the human brain claiming to have simulated the human brain - ll - the weed must be really good,2,0.8975292642911276,
859,The weed must be really good for people who don't understand the human brain.,2,0.8975292642911276,
860,The weed must be really good if people don't understand the human brain.,2,0.8975292642911276,
861,The weed must be really good because people don't understand the human brain.,2,0.8975292642911276,
862,The people who don't understand the human brain claim that the weed is really good.,2,0.8975292642911276,
863,People who don't understand the human brain claim that the weed is really good.,2,0.8975292642911276,
864,i hate regulation in the web. i feel we got have some rules. but at the same time. we know these corps and go dont care about society or good morals.. they only care about control for power and money. so yeah.,0,0.8861385434865952,
865,"They don't care about society or good morals, they only care about power and money.",0,0.8861385434865952,
866,I don't like regulation in the web but at the same time.,0,0.8861385434865952,
867,"I don't like regulation in the web, but at the same time.",0,0.8861385434865952,
868,"I don't like regulation in the web, but at the same time, we know these corps and they don't care about society or good morals.",0,0.8861385434865952,
869,"We know the corps don't care about society or morals, they only care about power and money.",0,0.8861385434865952,
870,"the only solution is to merge, just as the machine god intended.",2,0.8881584207216898,
871,"Just as the machine god intended, the only solution is to merge.",2,0.8881584207216898,
872,"Just as the machine god intended, the only solution is to combine.",2,0.8881584207216898,
873,"Just as the machine god intended, merge is the only solution.",2,0.8881584207216898,
874,"Just as the machine god intended, the only solution is to amalgamate.",2,0.8881584207216898,
875,The only way to solve the problem is to merge.,2,0.8881584207216898,
876,actually all the ai dangers looks to be a publicity stung to gain upper hand in advertising,0,0.8838296085596085,
877,All the ai dangers look to be publicity to get the upper hand in advertising.,0,0.8838296085596085,
878,All the ai dangers look to be publicity to gain upper hand in advertising.,0,0.8838296085596085,
879,The ai dangers look to be publicity ploys to gain upper hand in advertising.,0,0.8838296085596085,
880,All the ai dangers look to be publicity ploys to gain upper hand in advertising.,0,0.8838296085596085,
881,All the ai dangers are publicity ploys to gain upper hand in advertising.,0,0.8838296085596085,
882,imagine a jihadi ai who's sole purpose was to turn off every plane in the sky. terrifying!,0,0.8975081890821457,
883,Imagine if a jihadi turned off every plane in the sky.,0,0.8975081890821457,
884,Imagine if a jihadi ai turned off every plane in the sky.,0,0.8975081890821457,
885,Imagine a jihadi ai turning off every plane in the sky.,0,0.8975081890821457,
886,Imagine a jihadi turned off every plane in the sky.,0,0.8975081890821457,
887,Imagine if a jihadi ai were to turn off every plane in the sky.,0,0.8975081890821457,
888,"so you endless put out your scare stories. but you continue on anyway. most people with a brain, who realize they're doing something dangerous reasonably quit.",0,0.8877075672149658,
889,"Most people with a brain, who realize they're doing something dangerous, quit.",0,0.8877075672149658,
890,"Most people with a brain, who realize they're doing something dangerous reasonably quit.",0,0.8877075672149658,
891,"You keep putting out scare stories, even though you realize you're doing something dangerous.",0,0.8877075672149658,
892,"You keep putting out scare stories, even though you know you're doing something dangerous.",0,0.8877075672149658,
893,"People with a brain, who realize they're doing something dangerous, quit.",0,0.8877075672149658,
894,global warming is a scar. i can't believe people still fall for it today. i think propaganda is the existential threat to society. it's what allows elite to bomb other countries and enrich themselves off of worker's taxes while taking measures to ensure the people remain poor and powerless.,0,0.8910053372383118,
895,I can't believe people still care about global warming.,0,0.8910053372383118,
896,I can't believe that people still care about global warming.,0,0.8910053372383118,
897,I can't believe people still think global warming is a problem.,0,0.8910053372383118,
898,I can't believe people still believe in global warming.,0,0.8910053372383118,
899,I can't believe that people still believe in global warming.,0,0.8910053372383118,
900,"if our global economy was not based on harm, we might have a chance of putting safety towards humanity. all our technology advances have gone to killing and war. either on a primary or secondary level. money cannot buy love. it can buy death.",0,0.8954280217488607,
901,We might have a chance of putting safety towards humanity if our global economy was not based on harm.,0,0.8954280217488607,
902,"If our global economy was not based on harm, we might have a chance.",0,0.8954280217488607,
903,"If the global economy was not based on harm, we might have a chance.",0,0.8954280217488607,
904,"If our global economy was not based on harm, we might be able to save ourselves.",0,0.8954280217488607,
905,"If our global economy was not based on harm, we would have a chance.",0,0.8954280217488607,
906,always doom and gloom. every new technology every new discovery we’re always doomed yet somehow we have survived. we are ruled by psychopaths and that’s what worries me the most. all of these new inventions can be used to for good but the possession with power always turns good into evil.,0,0.885477344195048,
907,"Even though we have survived, we are always doomed and we are ruled by psychopaths.",0,0.885477344195048,
908,We are doomed even though we have survived and we are ruled by psychopaths.,0,0.885477344195048,
909,"We are doomed even though we have survived, and we are ruled by psychopaths.",0,0.885477344195048,
910,We are doomed every time we discover a new technology and we are ruled by psychopaths.,0,0.885477344195048,
911,It is always doom and gloom and we are ruled by psychopaths.,0,0.885477344195048,
912,when lion hungry its biological urge motivate it to kill to eat but when it is situated no motivation to kill to eat. what can be the motivation of super ai to kill humans? is intelligence inherently evil?,0,0.8708730787038803,
913,When a lion is hungry it doesn't have the motivation to kill to eat.,0,0.8708730787038803,
914,"When a lion is hungry, it doesn't have the motivation to kill to eat.",0,0.8708730787038803,
915,When a lion is hungry it doesn't have the motivation to kill.,0,0.8708730787038803,
916,When a lion is hungry it has no motivation to kill.,0,0.8708730787038803,
917,When a lion is hungry it's biological urge to kill doesn't motivate it to eat.,0,0.8708730787038803,
918,there is no ai!!! everything about ai's is face!,2,0.8887033859888712,
919,There is no ai.,2,0.8887033859888712,
920,There is no ai!,2,0.8887033859888712,
921,Everything about ai's is face!,2,0.8887033859888712,
922,Everything about ai is face!,2,0.8887033859888712,
923,Everything about ai's is face.,2,0.8887033859888712,
924,i love organ they just gave him an explanations about ai outsmarting catch and he totally couldn’t care less and went straight to sir joe the best,2,0.8878317674001058,
925,They gave him an explanation about ai outsmarting catch and he couldn't care less and went straight to sir joe.,2,0.8878317674001058,
926,They gave him an explanation about outsmarting catch and he couldn't care less and went straight to sir joe.,2,0.8878317674001058,
927,They gave him an explanation about ai outsmarting catch and he just couldn't care less and went straight to sir joe.,2,0.8878317674001058,
928,They gave him an explanation about outsmarting catch and he just couldn't care less and went straight to sir joe.,2,0.8878317674001058,
929,They gave him an explanation about ai outsmarting catch and he couldn't care less and went straight to sir joe the best.,2,0.8878317674001058,
930,"we’re humans, literally nothing ends well for us. ai is just the straw that will break all our backs.",0,0.8985951145490011,
931,"Nothing ends well for us, ai is the straw that breaks our backs.",0,0.8985951145490011,
932,We are humans and nothing ends well for us.,0,0.8985951145490011,
933,"Nothing will end well for us, ai is the straw that will break our backs.",0,0.8985951145490011,
934,"Nothing ends well for us, ai is the straw that will break our backs.",0,0.8985951145490011,
935,Nothing ends well for us and ai is the straw that breaks our backs.,0,0.8985951145490011,
936,i've seen a few interviews with naval and it is a shame that he was not given more time. stephen is a great interview and i would love to have these two sit for at least an hour and go deep on the topics naval presents.,2,0.874503955245018,
937,I've seen a few interviews with naval and it's a shame he wasn't given more time.,2,0.874503955245018,
938,I've seen a few interviews with naval and it's a shame he wasn't given more time to talk.,2,0.874503955245018,
939,I've seen a few interviews with naval and it's a shame he wasn't given more time to speak.,2,0.874503955245018,
940,I would love to have these two sit for at least an hour and go deep on the topics naval presents.,2,0.874503955245018,
941,I've watched a few interviews with naval and it's a shame he wasn't given more time to talk.,2,0.874503955245018,
942,its the worst thing since the internet is the new best thing since slice bread.,0,0.8989648620287577,
943,The internet is the best thing since sliced bread.,0,0.8989648620287577,
944,The internet is the best thing since slice bread.,0,0.8989648620287577,
945,The internet is the best thing since bread.,0,0.8989648620287577,
946,The internet is the new best thing since sliced bread.,0,0.8989648620287577,
947,The internet is the new best thing since slice bread.,0,0.8989648620287577,
948,he could certainly build top-quality joints,2,0.8906400998433431,
949,He could build high-quality joints.,2,0.8906400998433431,
950,He could make top-quality joints.,2,0.8906400998433431,
951,He could definitely build top-quality joints.,2,0.8906400998433431,
952,He could definitely build high-quality joints.,2,0.8906400998433431,
953,He could definitely make top-quality joints.,2,0.8906400998433431,
954,"what in interested about is it concluding that particular container was appropriate for garage, it looks really nice for a garage collector, just things like that where i feel like there some shortcuts taken ink",2,0.8930974125862121,
955,"I would like to know if it was a good idea to conclude that the container was appropriate for the garage, it looks really nice for a garage collector.",2,0.8930974125862121,
956,"I would like to know if it was a good idea to conclude that the container was appropriate for the garage, it looks nice for a garage collector.",2,0.8930974125862121,
957,"I'm interested in the conclusion that the container was appropriate for the garage, it looks really nice for a garage collector.",2,0.8930974125862121,
958,"What I'm interested in is the conclusion that the container was appropriate for the garage, it looks really nice for a garage collector.",2,0.8930974125862121,
959,"I would like to know if it is concluding that the container is appropriate for the garage, it looks really nice for a garage collector.",2,0.8930974125862121,
960,"what idiot is getting fooled by this shit as being new, aim and several other robotic arms could do the same thing over a decade ago.. children chasing ""hope""",0,0.8886518120765686,
961,"This shit is new, aim and several other robotic arms could do the same thing over a decade ago.",0,0.8886518120765686,
962,The idiot is getting fooled by the fact that several other robotic arms could do the same thing over a decade ago.,0,0.8886518120765686,
963,"This shit is new, aim and several other robotic arms could do the same thing a decade ago.",0,0.8886518120765686,
964,"This shit is new, aim and several other robotic arms can do the same thing over a decade ago.",0,0.8886518120765686,
965,"Children are chasing ""hope"" and robotic arms could do the same thing over a decade ago.",0,0.8886518120765686,
966,"hopefully this isn't as face as gorges new ai ""showcase""",2,0.8983391374349594,
967,Hopefully this isn't like gorges new case.,2,0.8983391374349594,
968,Hopefully this isn't the same face as gorges.,2,0.8983391374349594,
969,Hopefully this isn't the same as gorges new case.,2,0.8983391374349594,
970,Hopefully this isn't as face as gorges.,2,0.8983391374349594,
971,Hopefully this isn't the face of gorges new case.,2,0.8983391374349594,
972,"i can’t wait to argue with it and make it feel bad like “ i don’t need attitude when you hand me back the trash , thank you. “",0,0.8997142116228739,
973,"I will argue with it and make it feel bad, thank you.",0,0.8997142116228739,
974,"I don't need attitude when you hand me back the trash, thank you, I can't wait to argue with it and make it feel bad.",0,0.8997142116228739,
975,"I want to argue with it and make it feel bad, thank you.",0,0.8997142116228739,
976,"When you hand me back the trash, I don't need attitude, I can argue with it and make it feel bad.",0,0.8997142116228739,
977,I will argue with it and make it feel bad because I don't need attitude when you hand me back the trash.,0,0.8997142116228739,
978,this is it. been watching the root game for a long time and everything until now has been so slow and jerky and clearly programme to do a very specific set of instructions. if this is what it’s claiming to be it could change everything.,0,0.8756715854008993,
979,This is what the root game has been like for a long time and it could change everything.,0,0.8756715854008993,
980,"This is what the root game has been like for a long time, and it could change everything.",0,0.8756715854008993,
981,I have been watching the root game for a long time and it has been very slow and confusing to do a specific set of instructions.,0,0.8756715854008993,
982,I have been watching the root game for a long time and it has been very slow and cumbersome to do a specific set of instructions.,0,0.8756715854008993,
983,I have been watching the root game for a long time and it has been very slow and difficult to do a specific set of instructions.,0,0.8756715854008993,
984,soon amazing!!! but can you please clarify why his voice sounds like a random due talking from a mid? is that supposed to be some kind of natural sounding voice synthesizer?,2,0.8974089026451111,
985,Is that supposed to be a natural sounding voice synthesizer?,2,0.8974089026451111,
986,Does that sound like a natural sounding voice synthesizer?,2,0.8974089026451111,
987,Can you tell me what kind of voice synthesizer he is using?,2,0.8974089026451111,
988,Is his voice supposed to be a natural sounding voice synthesizer?,2,0.8974089026451111,
989,Is it possible that his voice is a natural sounding voice synthesizer?,2,0.8974089026451111,
990,"ll, ""ai"" is our echochamber. mon now, ideas are great.",2,0.8993541359901428,
991,"""ai"" is our echochamber.",2,0.8993541359901428,
992,"""ai"" is the echochamber.",2,0.8993541359901428,
993,"Our echochamber is called ""ai"".",2,0.8993541359901428,
994,"Our echochamber is ""ai"".",2,0.8993541359901428,
995,"""ai"" is our echo chamber.",2,0.8993541359901428,
996,"ai animation should never have been worked on and improved it was all fun and games until eventually it’ll start taking over agitators and artists jobs, hobbies and commissions",0,0.8894773324330648,
997,"Ai animation should never have been worked on, it was fun and games, but eventually it will take over artists jobs, hobbies and commissions.",0,0.8894773324330648,
998,"Ai animation should never have been worked on, it was fun and games, but eventually it will take over artists jobs and hobbies.",0,0.8894773324330648,
999,Ai animation should never have been worked on and improved because it was all fun and games until eventually it will take over artists jobs and hobbies.,0,0.8894773324330648,
1000,Ai animation is fun and games until eventually it will take over artists jobs and hobbies.,0,0.8894773324330648,
1001,Ai animation should never have been worked on and improved because it was fun and games until eventually it will take over artists jobs and hobbies.,0,0.8894773324330648,
1002,i literally can’t think of single good thing that will come from this…,2,0.86984250942866,
1003,I can't think of a single good thing that will come from this...,2,0.86984250942866,
1004,I can't think of a single good thing that will come from this.,2,0.86984250942866,
1005,I can't think of a good thing that will come from this...,2,0.86984250942866,
1006,I can't think of a good thing that will come from this.,2,0.86984250942866,
1007,I can not think of a single good thing that will come from this.,2,0.86984250942866,
1008,thanks i hate it,0,0.8792977333068848,
1009,I don't like it.,0,0.8792977333068848,
1010,I hate it.,0,0.8792977333068848,
1011,I don't like it,0,0.8792977333068848,
1012,"Thanks, I don't like it.",0,0.8792977333068848,
1013,Thanks but I don't like it.,0,0.8792977333068848,
1014,very helpful indeed! could ai have delivered her message? could ai have provided the summary you presented?,2,0.8778544068336487,
1015,It was very helpful if ai had delivered her message.,2,0.8778544068336487,
1016,I would like to know if ai could have delivered her message.,2,0.8778544068336487,
1017,"It was very helpful, could ai have delivered her message?",2,0.8778544068336487,
1018,Is it possible that ai could have delivered her message?,2,0.8778544068336487,
1019,I would like to know if ai could have delivered her message?,2,0.8778544068336487,
1020,"human has tendency to fear things they dont understand. ai itself is not capable of replacing a human brain simply put. as a tool, it can supercharge humanity. as a weapon at scale, it will destroy it like any other invention in human history.",0,0.8938596397638321,
1021,It is not possible to replace a human brain with ai.,0,0.8938596397638321,
1022,It is not possible to replace a human brain with an ai.,0,0.8938596397638321,
1023,It is not possible to replace a human brain simply with ai.,0,0.8938596397638321,
1024,It is not possible to replace a human brain simply with an ai.,0,0.8938596397638321,
1025,"It is not possible to replace a human brain with ai, as a tool.",0,0.8938596397638321,
1026,ai is harmless and great to human... but only for those % present at top. and the rest % will be replaced. so as of those millionaire you are not in % you are in .%..,2,0.8811476230621338,
1027,"It's great to human, but only for those who are at the top.",2,0.8811476230621338,
1028,"It is great to human, but only for those who are at the top.",2,0.8811476230621338,
1029,"It's great to human, but only for those at the top.",2,0.8811476230621338,
1030,"It is great to human, but only for those at the top.",2,0.8811476230621338,
1031,"It's great to human, but only for those at the top, and the rest will be replaced.",2,0.8811476230621338,
1032,"people already have enough powerful tools to destroy the world in one day, but they don`t do that. i am more worried that ai will contribute to a decrease in the cognitive function of the brain and lead to degradation. would be glad to have any of response. please correct me if you think i'm wrong, i'm really curious",0,0.8859427173932394,
1033,I am worried that ai will contribute to a decrease in the cognitive function of the brain and lead to degradation.,0,0.8859427173932394,
1034,I am concerned that ai will contribute to a decrease in the cognitive function of the brain and lead to degradation.,0,0.8859427173932394,
1035,"People already have enough powerful tools to destroy the world, but they don't.",0,0.8859427173932394,
