Unnamed: 0,Comment
3426,schwierigste mimik wuerde sagen
3427,westworld alpha
3428,super schade ameca angeblich ganz funktionstuechtig war
3429,ja schoen! zeigt mal roboter militaerischen bereich lustig ist!
3431,robotern militaerischen bereich reden sie?
3432,gehoert dass sowas schon geben
3433,gibt schon lange
3434,sowas mehr befremdlich meeeeeega unheimlich immer terminator denken bekannten arbeitet sowas sagt fuer zukunft gutes voraus ki geht
3435,klar gut enden ende bedeuten gibt viele dumme leute toll finden
3436,muesste mal zukunft sehen koennen lieber nicht?
3437,lieber nicht hoffe sowas trifft tod ein
3438,chance entweder gut moderner liegt schutt asche
3439,naja gibt viele dumme leute toll finden dumme leute gibt immer egal meinung vertritt beruhigen arbeite bereich ki programmierung szenarien filmen unwahrscheinlich
3440,kleiner tipp weniger terminator irobot gucken angst sowas hat szenario k i ausloeschen ausgeschlossen
3442,whfekrgdu lebst traum welt ? wach mal schlaf schaf
3443,roboter falschen menschen welt gesetzt werden falsche macht geraten viell schon dann einprogrammieren dass menschen gesellschaft rusfischen bestimmten normen entsprechen zb verhalten zerstoeren toeten usw roboter krank !
3444,leider viele dumme menschen
3445,das gibt schon lange
3446,firma sicherheitshalber luft jagen bevor pentagon ankommt waffen ausruestet
3447,fortschritt passiert
3448,gott schoepfer niemand
3449,jerry detroitbecome human? d
3450,hae sieht voll
3451,genug filme geschaut wissen gute idee xd
3452,genau
3453,haha glueck filme realistisch ki beschaeftigt weiß ja auch natuerlich spannender gedanke d
3454,komisch vieles filmen vorraus gesagt wurde geschehen fliegende autos handys roboter roboter definitiv zerstoerer
3455,nr tausend jahre mann?
3456,fantastisch roboter ausdruck simulieren wirklich sein roboter detroit become human leben
3457,geiles game!
3458,sowieso wegen detroit
3459,plottwist erfinder roboter nachgebaut laesst interview fuehren
3460,skynet
3461,star wars
3462,aha dachte mehr zeit haette vorbereiten hol hammer schnell beende beenden
3463,smartphones dauert lange fluessig laeuft
3464,sogenannten menschlichen roboter russland schrecklichsten roboter welt
3466,halte roboter zeugs nix gefaehrlich mal ganz ehrlich maschine nie echten mensch ersetzen koennen egal jahren
3467,fortschritt sein jeglicher wirtschaftlichen hinsicht
3468,detriot become human
3469,bescheuert
3470,wirklich
3471,fortschritt bescheuert? frueher deutschen mal fuer revolution bekannt erfindungen angeht seit paar jahrzehnten neue negatives unnoetig
3472,synths nieder institut!
3473,wirklich kopieren
3474,roboter zukunft
3475,krank!!!!! schwab krank
3476,u own nozzing
3477,sowas verboten
3478,wieso? d schmeiß bitte handy weg arbeitet naehmlich aehnlichen neuronalen netzen
3479,ja schon beaengstigend
3480,skynet is coming heute spielerei morgen voellig normal! vergleicht fuenfzig jahren sciencefiction! weiteren jahren koennten maschinen vielleicht mal mehr menschen unterscheiden!
3481,dahin ja glueck ressourcen aufgebraucht welt dermaßen verschmutzt muell roboter eh mehr wichtig
3482,gott sei dank
3483,entweder das skynet
3484,kommentar ironie oder? skynet wirklich realistisch d
3485,brauche darueber diskutieren film realistisch oder? geht rein idee sich haette pcspiel nehmen koennen! wie detroit become human
3486,skynet laesst grueßen
3487,hoffe sowas kommt straße jahren
3488,traegst sowas schon hosentasche
3489,reporterin nervt massiv
3490,abschaffen aussterben
3491,schmeiß erstmal handy
3492,erinnert ameca greta?
3494,denke genau berufen roboter fehl platz sind braucht einfach fingerspitzengefuehl einfuehlsame art mensch hat humane darf bereichen fehlen
3495,sag mal alter bist glaube kaum nem roboter zufrieden stellen wirst stell kommst kinder schicken altersheim nichten neffen besuchen nie einzige soziale interaktion ende gefuehlsloser roboter naja
3497,genau problem schlechte bedingungen bezahlungen sollten behoben berufe atraktiver werden
3498,mal schauen menschlich roboter jeweils werden wer weiß schon zukunft fuer bereithaelt
3500,immer technik roboter zeit ausflipen aelterer tuhen? richtige angst dinge
3501,menschen unzuverlaessiger maschinen koennte beispiel einbauen stop! egal wem sofort maschine ausschaltet egal inbegriff tun sicherheitsmechanismen kuenstliche intelligenz ueberschreiben umgehen
3502,ja weis wer weiß irgendwan roboter wasser aushalten moeglich
3503,ja nur riesen angst musst roboter irgendwann mal ausflipt kannst
3504,naja vorteile ja viele nachteile arbeitsplatzgefaehrdung!! viele arbeitsplaetze teufelswerke ersetzt mir menschen wichtiger fucking entwicklung
3505,iq ameca?
3506,nen roboter sag mal gerade pflege mehr menschlichkeit geben
3507,ja kaetzchen leckt arschloechlein genau soo lange sauber ist robo pflegefachmann nicht putzt arsch lange durchschnitt empfohlen wird blaettchen toilettenpapier
3508,persoenlich finde technik u aussehen interessant passiert intelligenten roboter menschen wendet??
3510,mensch perfekt roboter bauen koennen herr bekommen
3511,glaube schon
3512,gott aliens menschen erschafft hat ebenfalls menschliches kreieren koennen
3513,gott gibt
3514,vujv natuerlich gibt ihn musst glauben hingeben erfahren gott glauben brauche wissenschaftlichen beweise
3515,illusion mensch gibt vielen illusionen glueck liebe hoffnunf warum illusion glaubens?
3516,nein mensch nicht stimmt maschinen koennten erstellen sogar perfekter roboter spaetestens singularitaet eintritt
3517,glaubt ameca gott?
3518,nein xd
3520,geh mal werkbank saeg doppellaeufigeflinte zurecht
3521,viele filme geschaut
3522,voellig recht was glaubst wofuer dinger spaeter eingesetzt !! bestimmt nonnen priestern programmiert!!
3523,mehr automatisiert werden menschen passieren fehler
3524,mashinen nicht? kurzschluss wars sei naiv
3525,denke koennte gefaehrlich werden gab schon fall roboter untereinander eigene sprache entwickelt fuer menschen unverstaendlich roboter abschalten duerfen gut werden besteht ansonsten gefahr fuer gefaehrlich koennte
3526,maschinen weniger fehler darum geht es kurzschluss verhindern gibt ja notstromaggregate
3527,bald muessen roboter offizielles geschlecht anerkennen rechte geben weil warum nicht?
3528,welt geht
3530,weshalb?
3531,stimmt leider
3532,smith kriegt ne panikattacke
3533,joe biden bereits roboter wenn defekter
3534,skynet gefaellt das
3535,star wars
3536,großbritannien bassiert ai revolution zeit nummer usa china nur briten investieren ai google deep mind da interesant
3537,komm mir leben willst
3538,hoffe bald laufen roboter straße mehr emotionen menschen aktuell d
3539,wuerde gerne sehen roboter anfang zusammen diskutieren hahahahah lustig waere
3540,jahren laufen sueßen maschinengewehr aimbot straßen vernichten zivilisation menschheit schneller menschen jemals tun koennten angst davor
3541,solltest mal weniger filme schauen
3542,spaetestens aussieht arnold schwarzenegger nachts stadtpark begegnet brauchen dringend ne zeitmaschine
3543,musst men black wenden d
3545,schon ne zeitmaschine menschheit frueher entwicklung warnen
3546,universalmusic gehn frage wo sarah connor?
3547,tun schon! alten generationen mist warnen koennen!
3548,cool i robot nachher drehen roboter
3549,richtig geil! dreißig jahre laufen sueßen straße
3550,schlimm bringen
3551,hilfeeee hilfeeee umbringen tut menschen krank holen ende welt
3552,waffen jagen
3553,hoffentlich mist dinger nie strasse landen muellpresse
3554,oh kaum erwarten welt menschen schoepfung koexistieren
3556,zombie bot oh ja
3557,ja menschen leine
3558,fangen fast apocalypsenazenarien an?
3559,worte leute hoeren lassen zu jagen die arbeit wegnehmen d h wir mehr fuers system wertvoll das wiederum koennte bedeuten verschwoerungsfreunde tatsaechlich minimierung menschen recht
3560,jahre geht schneller
3561,ja kann sein gefaellst verhaelst wie verlangt dreht kopf ab super warum nicht geht
3562,kuenstliche intelligenz tages enorm sein roboter neue roboter bauen anschließend zerstoeren werden denkt mal drueber nach lange dauern tages weit sein
3563,terminator geschaut? d gibt tausende zukunftstheorien
3565,kuenstliche intelligenz gibt wortwoertlich nicht! handlungen vorgegeben programme ueber neuronale netze ablaufen
3566,ganz korrekt sowieso zukunft
3567,autisten sehen robotern mehr verbunden menschen
3568,super schade ameca angeblich ganz funktionstuechtig war
3569,eh schon verdacht ameca technikausstellung menschen gescripted live mithoeren mitschauen wirkte weit fortgeschritten echt koennte these bestaerkt
3570,ja schon wahrscheinlich einzige dagegen spricht ist ameca ganzen aktionen gesichtsausdruecke passend antworten gemacht hat ging innerhalb sekunden frage ameca
3573,liegt youtube besseren aufloesungen muessen verarbeitet werden stunden erscheinen
3574,fuers fernseher feeling
3575,aelteren zwei vier tagen maximale qualitaet hd youtube liegen verarbeitung youtube kommt groeße datei dauert eigentlich lange
3576,evsv jo habs kommentar nochmal geschaut gemerkt ursache galileo kommt
3577,okay vielen dank fuer antwort dann weiß warum
3581,okay klar danke fuer kommentar moechte thema hd k thematisieren
3582,i robot real life
3583,geile arbeit echt faszinierende bewegungen vllt paar jahren film irobot realitaet
3584,waere gut
3585,warum
3586,hast mal gesehen film passiert?
3587,ja vllt film
3588,rottet menschheit selber
3589,horror !!
3590,gut sein? hast film verstanden???
3591,machen du idiot das ende menscheit bist blind ???
3592,beschreibt uncannyvalleyeffect
3593,letzten jahren etwa verschiedene berichte ueber roboter gesehen denen behauptet wurde waeren menschlichsten allen koennen robote gleichzeitig menschlichste sein hoert bloeden marketing
3594,unfassbar
3595,ameca sofort erkannt
3596,super sympathisch erfinder entwickler erzaehlt dunst z b elon musk behauptet innerhalb jahres roboter haben haushaltsaufgaben einkaeufe erledigt bleibt realistisch gibt zu technik einfach weit ist macht fuer sympathisch
3597,roboter zeigt eigentlich nur menschen projizieren beispiel wuetend sind zuhoert reagieren erinnerung selbst mal ignoriert gefuehlt haben total interessant robotor hilft mehr ueber lernen
3598,niemand feiert
3599,heftige eigenwerbung
3600,praezise erklaert !
3601,feier dich menschen seit jahren leiden
3602,schaut faehigkeiten amica heute mal an sie eigene gedanken trifft eigene entscheidungen meditiert manchmal hohes maß selfreflectness aehnlich menschlichen selbstbewusstsein außerdem sie nonverbal ueber bemerkenswert viele differenzierte gesichtsausdruecke gesten kommunizieren
3604,voll sueß
3605,faszinierend beaengstigend erinnert bisschen i robot film smith
3606,schade zuschaut loesen langsam langsam ab
3607,gute
3608,nice
3609,detroit become human grueßt!
3610,hoffentlich bald
3611,willst eh vergnuegungsroboter
3612,heinrich hauptsaechlich medizinische sterben ziemlich gut ja wer nicht
3614,wer kind beim lidl geklaut?
3615,mohamed vielleicht wer geht freiwillig lidl mitgehen lassen
3616,echter gangster mal rewe stofftuete geklaut
3617,jan manuel schmidt
3618,fordere bundesweiten klimalockdown auto fahren mehr flugzeug fliegen mehr fleischkonsum verbot wasserrationierung urlauber inland
3619,schnauze
3620,danke jemand sagt
3621,danke fahre mehr haha
3622,kommt fleisch labor salz obst andre kommen gruenen neue gesicht schief laeuft andren parteien fallen lassen
3623,besten atmen existieren ? gute idee dummes stueck
3624,alt fresse ganze zeit gruenen politiker wasser predigen wein saufen
3625,klar sowas daemlichen gruenen kommt ganz hoehe ja bekannt ist groeßenteils schul studienabbrecher verein
3626,kommentar erstmal ne gebirgsjaeger
3627,gerstenbraeu schlecht
3628,detroit become human echt
3629,fr
3630,hoffen abweichlern werden
3631,fall jemand connor sieht sagt bescheid
3632,bitte
3633,nh hahahahaa
3634,bitte
3635,
3636,cool! wer moechte haben? lg irland
3637,danch
3638,ungutes gefuehl!
3639,ding kuckt komisch sex moechte haben
3640,erstzen sogar autos flugzeuge schauspieler kuenstler chirurgen hersteller fahrzeugen partner suchenden bordelle gibs bereits schon koennen fortpflanzen
3641,ganz toll koennen ja echten menschen unfruchtbar brauch ja neuen lebewesen !
3642,windendes kind moegen japaner menschen bestimmten vorlieben
3643,i robot realitaet
3645,gruselig
3646,schlimmer mensch roboter werden
3647,roboter mehr emotionen mark zuckerberg
3648,hoffe lange dauert tot ner welt leben
3649,hoffe naechste generation dagegen waeren
3650,wer sowas gutheißt mehr tassen schrank
3651,ach scheiße ! menscheit geht ! ende welt naht
3653,danke dir echt dumme kommentare
3654,sagt wer? davon? seh kommentare problem nicht davon echt gut
3655,schickt teile krieg menschen
3656,schon gruselig stellt mal programmieren selber
3657,tages kommen lebe laengst mehr glueck
3658,muss enttaeuschen gibs leider schon seit jahren sogar laboren
3659,dumme satan menscheit
3660,gott bete sowas entwickelt mehr eingesetzt ka noch bitte zerstoert scheise
3661,gibs leider schon xenobots bots sogar medizin mitten drinn
3662,waasa
3663,fernbedienung pflanze wichtig
3664,farn europaeische pflanze zeigt irgendwie mord
3665,much
3666,blatt stiel mohnblume gruene eigenartige haerchen
3667,mohnpflanze irgendwie erinnern blattgruen rot naehe hagebutte waechst
3668,einzige gut ist roboter feministen bestimmt lust sex schade fuer sex irgendeinem lesbentrend anhaengen
3669,that is not good
3670,behindert
3671,irobot irgendwann wirklichkeit
3672,fuer deutschen mal verschwoerungstheorie
3673,astarafuallah
3675,gruselig sowas straße rumlaufen haben
3676,ameca irgendwann entscheidungen treffen moralischen werten konform werden einfach purer logik berechnung
3677,hahahahaha fuer spackungen xd
3678,habs ja gesagt trifft irgendwie ganz smith irobot
3679,echt ne grußelige mischung t jeff bezos p
3680,mensch intelligent selber vernichtet fuer intelligenz!!
3681,finde nice ka wenigstens jemanden reden
3682,flos moviecuts xd hahahah
3683,deutschen mal angst
3684,zurecht!
3685,florian p solltest terminator ansehen
3686,erkundigen stephen hawking sagte bisschen intelligenter
3687,anastasia stasi liebhaber
3688,sieht mal wieder das mensch selber akzeptiert ich vermute menschen leben akzeptieren toll finden
3689,flos moviecuts oh fuehlt jemand angesprochen punkt ging definitiv susanne
3690,heißt gruselgeschoepfe !? ueberall kuenstliche intelligenz setzt koennen intelligente roboter fehlen
3691,viele arbeitslos
3692,neue arbeitsplaetze geschaffen
3693,ja frueher wurden brunnen schaufel gegraben waers maschinen arbeiten anstatt dagegen vieles einfacher machen
3694,gehen weit gehen weit sobald jobs mehr haben? drehen leute erstrecht durch covid dagegen leute menschen sollten quaelen sowas ersetzt werden gehen einfach weit!
3695,nennt automatisierung schon seid jahrhunderten laeuft d ja neue arbeitsplaetze geschaffen dadurch
3696,hoffe zukunft richtigen waffen das
3697,traegst schon hosentasche nutzt tag
3698,kochen
3699,bald sex roboter
3700,detroit nimm acht
3701,
3702,geil denn! leute zukunft!!!
3704,absolut meinung
3705,ja absolut geile zukunft fur roboter!!! hahahaha
3706,auch koennen roboter programmieren helfen dystopisch denken
3707,bereits sechs sieben roboter staubsauger alexa usw haushalt freue zukunft
3708,schreckliche zukunft vielleicht sollten erstmal untereinander klarkommen gruselige vorstellung!
3709,richtig mehr teufel menschen nutzen
3710,tiefen gruebchen einfach gruselig erinnert horropuppen haette besser koennen
3711,tja james cameron co wussten wohl tatsaechlich zukunft wohl aussehen wird terminator mehr weit mal sehen lange dauert unserer eigenen schoepfung ersetzt werden
3712,weniger filme gucken gibt tausende zukunftstheorien
3713,ding blech anfaengt denken stande reproduzieren bewaffnen arsch
3714,wieso das?
3715,gruselig
3716,bald benoetigt elite menschen mehr bald roboter erledigen menschen gehen hinsicht mehr gefaehrlich!
3717,sagt jahrzehnt aufs neue
3718,stellen angebote unergiebig personal kommt erhoehtem geldbedarf bestellt besser robot perle laeuft batterie bleibt bescheiden
3719,roboter ja abe geht weit
3720,hae? roboter schon weit gehen?!
3721,freut euch transhumanismus soße genau das klaus schwaab young global leaders wollen komplett pervers menschen
3722,mag
3723,chinesen wissen eh erste hilfe leben motto filmenhelfen
3724,japaner
3725,komme wieder
3726,roellerboeller sollten zunge haben ganzen tag babbel babbel babbel macht maerchen sollten erzaehlen koennen
3727,? das? leben genug menschen erde? menschen mehr hilfsroboter immer mehr flaechen versiegelt etc ! aber erde groeßer! natur klimakatastrophe!
3728,mensch rasse geschlecht ideal rotgruenen
3729,genug humanoiden regierungen ueberall welt?
3730,pullermann passieren rein stecke?
3731,genug thema? harald angesprochende leschskosmossendung thema cyberspace findet https www zdf de wissen leschskosmos angriffausdemcyberspacewieverwundbarsindwir htmlxtorcs
3732,danke gehoere traegen menschenmenge guck morgen!
3736,yeah danke
3737,liefert immer voll gut ab
3745,fragt tatsaechlich chatgpt agi expertin verpeilt peinlichst frage verstehen evtl absichtliche verheimlichung experimentellen agi seit entwickelt werden
3747,versuche antwort verstehen finde kontext digitaluhr politik corona virus tun hat kennen jemanden digitaluhr fuer haelt?
3749,herr lesch erlebe aeußerst aengstlich technophob finde naja
3750,andi
3751,laut wolf singer hirnforscher befinden kubikmillimeter großhirnrinde etwa neurone denen einzelne weiteren kontakt tritt gesamtflaeche großhirnrinde erreicht fast dreiviertel quadratmeter!
3752,die traegheit retten wird klingt spruch cdu
3753,merkt total nervoes harald analogien themen spricht fachgebiet sind total sueß zwei welten aufeinander treffen
3754,ach harald! sei maschinenstuermer
3756,witzig gerade erst gefunden macht runde mal ladet chatgpto
3757,vielen dank fuer aeußerst unterhaltsame einlassung komplex! beeindruckt prof hannah bast! bitte bleiben ball
3758,harald goettliche funke sensible reagiert hm rein zahlen daten fakten welt erfassen verstehen koennen große wissenschaftler mussten erfahrung machen luft oben
3759,bleibt cool gut
3760,jetzt jahr spaeter ist definitiv gimmik mehr es immer ernster
3761,woow! vortragende brillant hut ab!
3762,lesch ehrfurcht haengt mal philosophen raus prof bast on point
3763,geheime zutat ? leben mehr programm !!! weiß code alte ? haha gut herr lesch nein chat got lernt lernen voellig anderes beziehung chat got aufbauen tun kranke menschen
3764,chat got programm mehr leider neuer basic ern informatiker alan touring rechner erfunden macht leider bedeutungslos aehnlich dame chat got
3766,frage ist system moral lernen ja
3767,lesch macht besserwisser versteht kern aussagen ueberhaubt oder wills verstehen entsetzt jemand immer wahrheit einprueglen will uninnovativ ergebinsgesteuert agiert
3768,emergenz googeln hervorbringen neuen eigenschaften zusammenspiel einzelheiten kurz ganze mehr summe teile
3769,bisher programmiert wußte programm machte programmiere algorithmus weiß mehr ding macht? ja gut gehen!
3770,extrem gut einfach erklaert danke
3771,danke fuer lob!
3772,beste bild chatgpt vergleich gehoert ist bisschen schauspieler rolle arzt vorbereitet liest moegliche eignet sprache terminologie zb verhalten gespraech etc an nie dadurchnechte medizinische kompetenz erlangen
3773,interessanter ansatz gestern wurde v groeßeren offentlichkeit zugaenglich gemacht bereits ausprobiert? https www zdf de nachrichten wissen kuenstlicheintelligenzluegenbetruegen html?atmediumsocialmediaatcampaignyoutubeatspecificterraxatcontentleschundcocomments
3774,prof lesch thema geld waere es? unabhaengige unis? sponsoren?
3776,intelligenz quantitativ ueber tests definiert ist wissen nicht maschine laeuft algorithmenbasis basis gehirn kennen nicht emergenz maschinenintelligenz warum angefangen funktionieren koennen erklaeren
3778,ne ai ja trotz immernoch regelungen limits setzen anzahl anfang genannten knoten koennten beispiel maximum gesetzt werden koennte ai bringen knoten generiert
3779,selbstlernend ok instanz sagt neuronalen netz gut gemacht gut gemacht ?
3780,aufgabe fuer ki schwerelosigkeit weltraum gewicht gegenstandes ungefaehr feststellen ?
3781,dafuer mrna da klaus schwab sagte it changes you bloss finger davon lassen
3782,krass
3783,sueß zwei wissenschaftler streiten politik schau zu kanns gehen
3784,herr lesch bitte freundlicher dame gibt grund kompetetiven rausch fallen souveraene elegante frau wahnsinn professionell bleibt
3785,frau hannah bast bitte unterbrechen andauernd leute fragestellung nogo!
3786,lesch liebe fokussierter tiger pirsch befuerwortet spricht sofort weiß konstruktiv darueber sprechen richtiger ehrenmann
3787,booeeee wauuuuuu beitrag
3788,leschs koerpersprache beim schlusswort bleibt gelassen kriegen schon natuerlicher intelligenz schaut unglaeubig stift laesst fallen atmet tief ein wolle sagen schnitt
3789,also helfen! teilweise kommentaren lesen musste unterirdisch unqualifiziert diffamierend guertellinie echt bedauerlich beschaemend waere besser kommentarfunktion deaktivieren
3791,kind moechte mathematik studieren ki jedoch mathematiker zukunft ueberfluessig machen? denkt ihr?
3792,jahren erklaert ki menschen funktionieren wetten? ganze katalysator beschleuniger verstaerker menschlichen willens lass einfach mal stehen kriege ca jahren malen zahlen kommt wohl motiv ende dabei heraus
3793,bringt man der ki bei dass filme usw frei erfunden realitat was lernt ki ???
3794,hannah bast menschen maschine
3795,frag lesch ? rum ? bleibt davon ?
3798,warum gibt magnet srom werke fuer freie strom energie
3799,einfach gute sendung professorin klasse a super beispiele erklaerungen bildhaft toll danke fuer beitrag
3800,nah herrn lesch umso wichtiger finde es leute nettes sinn beschaeftigen kis fuettern
3801,ja leute humor wohl nah dran harald oder?
3804,intelligent?
3807,kommentar echt kuenstlich erzeugt?
3808,schaffe gerade eben ki
3809,neuer virus stammt amerikanischen militaerlaboren nennt biowaffe
3812,haha passt iwie natuerliche autoritaet intelligenz beschaeftigt kuenstlicher intelligenz daneben wirken antrainierte wissensbelehrer geschwaetzige schueler
3813,herr lesch besser ki ersetzen lassen cphase einholen gedanken koennen intelligent
3814,kommentar rvbscanner laufen lassen terminiert sorry
3821,gibt ki gibt millionen davon moralischen kompass sollten dafuer nehmen? sein beide morgen schon mehr exestieren schoenen abend
3823,hallo gab buch computerdenken kaisers neue kleider debatte kuenstliche intelligenz bewußtsein gesetze physik roger penrose wissens wissenschaftlich nachgewiesen wurde ki geben kann anders wissen penrose uebersehen hat?
3824,ziemlich naiv wissen tun kinderschuhe steckt wird verselbstaendigten ki einfach mal frei gibt immer menschen konzerne militaerischer komplex tun stellung macht etablieren
3825,finde philosophische gar esoterische gerede bezug ki extremst bescheuert kriegt kotzen erinnert daran frueher alte menschen ueber killerspiele ueberhaupt viedeospiele geredet
3826,ki keri ki! aiaiai
3827,ist neue googeln
3828,nutzt oft ki? euparlament beispiel beschließt erste kigesetz https www zdf de nachrichten politik ausland aiactkieuparlamentgesetz html?atmediumsocialmediaatcampaignyoutubeatspecificterraxatcontentleschundcocomments
3829,frau bast ausfuehrungen blick geweitet beeindruckendes gespraech!
3830,toll beitrag gefaellt
3831,haette harald fragen direkt chatgpt gestellt waere stream wahrscheinlich lang informativer busted by lesch
3832,terra x schaue immer gerne
3834,habt immer begriffen oder? gott maschine selber zerstoert hintertuerchen offen gehalten hintertuer wir sprich steigbuegel evolution
3835,entspricht genau antwort wunderbar
3836,prof lesch behauptung ki leben produzieren kann koennte kurz mal intellektuelle superheldenkostuem uebergezogen d
3837,fuer begriff intellektuelles superheldenkostuem bekommst band wort
3838,großartiger beitrag
3840,oje oje oje weisst schon komplexe systeme potenzen gerechnet muessen unendlich gehen komplizierte systeme ueberhaupt chance verstanden werden?
3841,macht ki macht manipuliert richtung gegeben ergebnisse resultate sind aktuell setz google entscheidet grenzen gezogen werden weltkarte palaestina garnicht angezeigt machtmissbrauch gefaehrlich
3843,frage patente wohle menschen industrie pharma usw verschluss gehalten? sendung witz
3844,instruktiv terminiert spekulative hyperannahmen belegnachweis unglaubwuerdig ganz religionen genau umgekehrt also vorsicht witzbezuegen realquittung religioesen kontexten!
3845,ende lied ki macht denkt rechnet genau das womit gefuettert richtung gelenkt wird
3846,luegen langweilen redet mund plausibel einfach besser klingt
3847,erst minuten drin gut frau aureden lassen! klasse zweitens genau immer sprachmodellen sage chatgpt einfach autocomplete handy koks
3848,ki rennen erklaerende weltformel verloren
3849,immer gelten universum umfassende schoepfergeist bestimmt haben
3850,weltformel entdeckt worden geben anforderungen erklaerende weltformel erfuellt
3851,frau intelligent mann wawaweewa
3852,kein o
3854,theatralisch richtung stimme zu danke
3855,speichert meal boxen ki boxen kommt tuale rum helme dahin grau weiss sollen schilddruesen unterfunktion astronauten probanden
3856,quietscht guertellinie heißen installierten fremdnetze gepaeeck hoch helme unis fernfunk dresden umsonst arbeitende probanden erschwerten handlungen funk
3857,brain off kommst nie mehr raus terminieren irq resolution t absatz naechsten schaltkreisroutinen sorry
3859,ukrainer muessen verarscht vorkommen erst ring rein schmeißen profil boxer waehrend kampf nuechtern kalt ohr fluestern eh statt partis haetten mehr trainer muessen
3860,ki gutes schlechtes fuer menschheit kreieren!
3861,ki unehrenhaften menschen verbrecherisch manipulierent programmiert eingesetzt
3863,also frueher nannten boten prophezeihung weisst schon denen gemacht hat?
3864,vielsatz zweiten halbjahr klasse
3865,magic
3866,ruhig x schauen
3867,aus! sofort! jetzt!
3868,hast falsche rcq verwendet funktionieren sorry
3869,stoooooopppp!
3870,klassiker make love not war danke fuer retro
3871,stop! stop! stop! guten dinge drei! stop! stop! stop!
3872,frueh ding schon immobilien geld anfangen koennen? oh gott lass hirn himmel regnen hoert eigentlich zu?
3873,wer kontrolliert ki gesetze haelt? wer prueft ki gesetze haelt schon schaffen eigens aufgestellten regeln halten?
3874,wovor angst? warum dinger endlich abgeschaktet? jagt angst ein wer prueft dinger lieb bleiben? wer prueft dinger reproduzieren? ja ernst gemeinte fragen?
3875,ding schon schnell vorhersehen gleich schreiben will?
3876,jemand schon mal gefragt warum dinger besser antworten hoeflich ist?
3877,bitte bitte warum immer schnell ereichen?
3878,warum koennen endlich voruebergehend ersteinmal abschalten?
3879,ging beim terminator nicht liegt wohl selbsterfuellenden prophezeihung so sorry
3880,leben ueberall herum gibt leben gibt nichts
3881,hoert schoen an bloedsinn bitte uberarbeitung muessen antrag terminierung stellen sorry
3882,onkel pflegen sagte scheiße computer eingibt kommt scheiße raus genauso ki
3883,verwendet chatgpt fuer anfrage milliarden knoten gehen gewisse anfragen weniger menschen verwenden fuer bestimmte aufgaben gesamte neuronale kapazitaet
3885,hilft togal mal fernsehen mitbekommen
3886,harri mond sehen
3887,toller talk koennte frau bast stundenlang zuhoeren sicht allerdings recht traegheit menschen retten wird angesprochen wurde tatsache trainingsdaten riesen bias tragen passiert generative ki selbsterzeugten daten trainiert werden?
3888,ubersetungs ki beibringen gewisse fremdworte korrekt betonen z b summmmmmerer heißt sumeeeeerer betonung silbe schnell gesprochen?
3889,ki perfektionieren zweite schritt ersten natuerliche dummheit auszuradieren waere wichtiger gehoert schwersten hjbolten
3890,weisst revision bedeutet kommt immer naechster schritt ersten
3891,ki geschichtsluegen aufdeckt gibt rache mord totschlag welt deshalb ki manipuliert werden
3895,nix gelernt geschichte hollywood der mensch boese verkehren wie immer katastrophe enden
3896,warum lilo wanders obwohl ist?
3897,harald lesch fragen uberlegungen hammer ueberzeugst meisten
3898,vielen lieben dank
3899,neues gegebenen rahmen verstanden
3901,ki programmiert
3902,mathematischer beweis inteligente leistung ende konsequente kombination vorhandenem wissen
3903,was kuemmert morgen heute spass! toller schlusssatz komme einstellung hannah bast ethischer gesellschaftlicher verantwortung nich klar
3904,ding
3905,is klasse
3906,ki grosses potential positivem negativen agraringenieur jahrgangsbester tu muenchenweihenstephan spontan anwendung einfaellt entwicklung hochpotenten biowaffen geringem aufwand beunruhigend gruss brasilien
3908,ki bewusst wird bedeutet nicht seele hat!
3909,schaut serie westworld
3910,harrald lesch mekrt foermlich an einfach wahr will
3911,sorry experten ahnung ai
3912,jaja frau ml lebt verbreitet ungestraft unwahrheiten bespielt grauzone wissenschaft pseudowissenschaft fuer maximale foerdervolumen rauszuholen kotzen
3914,hey systemguenstling weisst gespritzt ? sag mal !
3915,chatgpt uebt politische zensur aus wer glaubt mal ausprobieren chatgpt eignet fuer nebensaechliche sachen
3916,hoere ki quantencomputer heiraten frau bast sicher kann gefaehrliche angelegenheit wuerde sagen
3917,absolute frechheit menschen thema seiten nahezu systematisch irre geleitet werden schelm wer boeses ahnt
3918,gefaehrliche angelegenheit wuerde sagen koennen begruenden?
3919,terminator!!! f roboter!!!
3922,wissen energieverbrauch zukunft ansteigt allem produziert wird deutschland gruener politik sauberer umwelt nix mehr tun kannst ruhig sorglos verbrenner fahren
3924,guckste vahrenholt gantefoer sinn bessser erklaeren
3925,guckste greta reemtsma neubauer
3926,sorry studienabrecherin theologie kge vergessen muß wirklich schreiben?
3927,bgvqsie frage warum energieproduktion deutschland gruener politik sauberer umwelt tun immer beantwortet auflistung politikernamen argument
3928,guckste kontext obigen allwissenden vahrenholt gantefoer sinn paar an besser koennte sagen
3930,klugheit erkannt ignoranz
3931,naja harald lesch wissen ja inzwischen mainstream schwaetzer ist stimmt frau ? merkt keiner? schon ki
3932,wahrscheinlich liegt daran frau absoluten unsinn verbreitet interesse insb seitens politik investoren themenfeld richten leider macht gerade fast branche geradezu beobachten gegenseitig pseudowissenschaftlichen andeutungen ueberbieten
