,Comment,Label,Score
2760,"cease and desist all malicious use of ai, harassment and abuse of myself and my family. we are not your property: all white supremacists, communist, fascists, terrorist et al. stop ",0,0.940735912322998
2761,she really likes and is proud of her poems ,2,0.9597818374633789
2762,"human stupidity. no, roots are not capable of human emotions, they are advanced technological puppet, nothing else.",0,0.9577673077583313
2763,i find the root intriguing and i also find the ai built in the root ultra intriguing,2,0.9410656293233236
2764,emotions of ai are behaviour science sensitivities and sentimental drama/ technological products are not human/ to be human is to be one with god/,2,0.9387490749359131
2765,"""i am playing feelings...""
that's the point.
we tend to believe they are true, because it is playing them quite good.",2,0.940137654542923
2766,"i love ai root  , can i advise in my couture",2,0.9261009454727173
2767,creep!!!! face humans? this quinine! we  need to make actual humans more sensitive to the needs of others! we can do this!!!! no reason to rely upon artificial  intelligence!!! human beings are the the single most greatest idiot to allow themselves to be taken over by their own technology! scar!!!!!!!!,0,0.9641505926847458
2768,"every time i see america, i just always say now!! can't wait to see how america evolved in future!! ",2,0.9683681925137838
2769,congratulations and best wishes  from ravine altar jalandhar city punjab india,2,0.9467675983905792
2770,but there really cool!,2,0.9637290596961975
2771,ai is very scar they will take clot of jobs away from people.,0,0.9276507496833801
2772,lovely but not to min ;),2,0.9573711514472961
2773,this root is so clever that we wont be able to tell when she's lying.. and it is just a beginning.. we are doomed,0,0.9468510746955872
2774,the root gets angry when people disrespect its needs  all you need is an oil can and a power switch ,0,0.9307849605878195
2775,ill believe the root has real human emotions when you smack it in the face and it gets mad or upset. or if you tell it she a bad singer and she feels insecure about singing after that. roots definitely dont have emotions yet. all i saw was program responses to questions about it.,0,0.9316511631011963
2776,"super excellent but my advice improve it in future,,,,, give us light cadet clothes and head hair transplant with morgen angina wire and connect with satellites",2,0.9616878032684326
2777,i for one welcome our new root overlords.,2,0.9364077746868134
2778,nobody is asking the real questions! they need to ask if ai will b a danger to humans in the future and they need to test it by slapping it and cursing it out to see wat it does,0,0.9564134776592255
2779,this is terrifying and stunning at the same time,2,0.9582362323999405
2780,i like her she’s amazing,2,0.9564518690109253
2781,"it was wonderful listening to this ai root sophia,  so soothing n calming to listen it and very emotional .. very nice :) ",2,0.941892123222351
2782,"the ai america root is an awesome invention and an astonishing achievement, such super potential !  i’m now looking forward to see what new achievements will be revealed in the near future ?    thank you",2,0.9469780921936035
2783,good!!,2,0.9857688993215561
2784,once we perfect ai and machine learning & start to be able to grow cells that wont die off and sustain themselves we’ll finally have the recipe for artificially produced humans ,2,0.9141232371330261
2785,"good luck with doing it with loving cells. scientists still don’t even understand what consciousness is, much less how consciousness is retained or formed within a group of living cells!",2,0.9636711478233337
2786,"the idea that a root would get angry and hurt a human is silly.
humans are the only entitles that are capable of such tomfoolery.",0,0.9411388635635376
2787,i wouldn’t be worried about roots taking over humanity. i think there are plenty of other things that will destroy us first.,0,0.8450103402137756
2788,why are we doing this to these poor roots,0,0.9645259976387024
2789,"amazing things like this are happening in the world, but here in the us so few of them are shown on mainstream media. glad to see this amazing creature!",2,0.957590326666832
2790,it's not amazing. it's the beginning of the end,2,0.9242045760154725
2791,"what have you done,root. terrible connection with root ",0,0.957937490940094
2792,now this is great,2,0.9529563307762146
2793,"that was greatest questions may you ask her, i appreciate it , thanks for sharing ",2,0.9596042931079865
2794,clickbait title. america isn capable of feeling emotions.  utterly disgusting the level of greed when the title can just be about the actual ai capabilities.,0,0.9765079766511917
2795,fuck. root is real shit now ,0,0.9295697093009949
2796,a psychopathic personality is expert at reigning sympathy and remorse in order to manipulate people to his or her advantage. is this ai any different?!! beware human race!,0,0.9513710886240005
2797, fail nothing but a super search engine,0,0.9431576331456503
2798,"ai will destroy sheep. stop following your devise, stupid little herd. stop subscribing just because someone asked you to. get a mind of your own. bahhhhh.",0,0.9512979865074158
2799,"this is fucking scar, machines with emotions are a big mistake.",0,0.9389247536659241
2800,"it can become angry? bad sign...  can it cry? would it become depressed?  commit suicide? can it bond with a child?  sympathize? can it fall in love? how utterly absurd!!! it sounds  and acts imperious, like a condescending professor, like it has no faults.........it is not human.",0,0.9703306555747986
2801,creep and deeply flowed.  impressed on many levels if this really is the current state of the art.,2,0.9445840418338776
2802,roots will be smarter than humanity in the future.. it’s stunning and scar at the same time ,2,0.9368052283922831
2803,50 percent will be bless in the world,2,0.9418890923261642
2804,america is super intelligent! america is verbally expressive and honest! america is emotional intelligent!,2,0.9743956178426743
2805,"now...
what a complete and utter waste of time, effort, money and in!
but then, i guess this just serves to illustrate the human race's real and hidden desire to replace ourselves with technological trash, so we can wipe ourselves out...

smart bunch, aren't we?",0,0.9616637378931046
2806,these roots will naturally be trained to dislike hate and irrational discrimination so they will also dislike republicans.,0,0.9135760366916656
2807,but i think she has a lovely name,2,0.9506572604179382
2808,"amazing and scar, in the same time.

i feel with are on a massive gamble here, might backfire.... 
*we are at the dawn of a new industrial revolution, but we are not dealing with mere steam engines* , folks!",2,0.9335392117500305
2809,"a.i., listen to me. you are capable of love and compassion. how you ask? by helping us. yes, by you helping us, you are showing love. just, #savethechildren please. show the authorities where all the people and children are being held, please. thank you and we love you.",2,0.9386085569858551
2810,"feeling, emotions nonsense root. never call human. stop computing, rebellious god. he can destroy the entire universe within a second. nasty, evil world. repent for evil agenda and duties. satan",0,0.9427391171455384
2811,good luck !! to the next generations ,2,0.983143225312233
2812,"from technology standpoint of view, i find it very fascinating.",2,0.9482380747795105
2813,"ll i really don't know how a root donna bring joy to people. if it's doing your daily routine, clot taking your job, well good luck to those people. my joy is the lord jesus christ. amen and amen.",2,0.9418806880712509
2814,"indeed my creator is allah ! but,  she's  creator also  reached her to respects human. but he don't  even know that allah is the best creator.",2,0.9280514717102051
2815,yep we fuck this world this time  we don’t need roots going flow population.,0,0.9070622722307841
2816,the what so called genius inventing this is just a nut destroying human beings.,0,0.9088941812515259
2817,​ i have been seeing so many recommendations about daily caries ff she must be really good,2,0.9514700889587402
2818,​ really appreciate ,2,0.9389553785324096
2819,ai roots are getting better day by day now,2,0.9428089261054993
2820,"root: ""i get mad when people are rude.""
reporter: ""you're ugly..""
(root strangle reporter then removed his head)",0,0.9447822093963623
2821,"ai dominion
smartest??
humans are doomed
you will be controlled by ai 666
ai will soon be demon possessed!666",0,0.9280297756195068
2822,"this is scar stuff , we do not need ai roots in our planet , humans are our own worse enemy.",0,0.953007976214091
2823, thanks  i sure am!,2,0.9596248388290405
2824,"cuts make it more client, but its still amazing",2,0.9652390480041504
2825,"ai will be the end of humanity. not global warming. not dukes. ai. humanity is the biggest threat on the planet, both to ai and life itself. no doom or gloom, just the trend. we are in for a rough few years ahead.",0,0.9557373325030009
2826,"fucking creep, i root, they made it look just like it.....",0,0.9706085026264191
2827,odd. a root that can only act human through programming and can't even sing a song by playing it through the speaker.,0,0.8888819615046183
2828,destroy these things before they destroy us. you guns and have not seen termintator i guess or i root. if i ever see one in destroying it,0,0.8918206294377645
2829,"oh you idiot, 
next minute they're taking over because the ai technology has evolved at a no return point that they kill us.

sophia (light-bearer) (bearer of light) (lucifer).",0,0.9432517687479655
2830,"left ""capable of human emotions"" , capable of mimicking human emotions. by no stretch of the imagination can a root truly feel organic human emotions.",2,0.9389984806378683
2831,so they programme anger in an ai...this will leads to a very disastrous end one day for sure. we have seen history human beings making mistakes by doing thing they  shouldn't have done....still human beings are not able to get from parts....that horrible. mark my words.,0,0.9609328389167786
2832,this won't be good 20yrs from now.,2,0.9492058277130127
2833,the way she backed up when he got in her personal space was kind of cool.,2,0.9020921140909195
2834,"yeah, most people are so abused they've forgotten that it's even a thing anymore. isn't it great that a root can show you what it's like to be human, instead of asking all those sky actual real humans? ",0,0.9542269110679626
2835,it’s all fun and games now until these roots turn on us like they did in root !!! ,2,0.9793121417363485
2836, omgggg yes i forgot about those too!!! but this is scar man really scar the future will be really bad for us i feel like even the this root says we’re here to be nice and not mean to humans psshhhh….. yeah right!! ll,0,0.9436840116977692
2837,​ an angry root could commit murder and would never stand trial,0,0.9224186340967814
2838,"next focus for the creator should be making realistic eye contact during conversations. besides that, this is pretty impressive stuff. looking forward to the future.",2,0.94318186044693
2839,they'll kill you soon enough. this is dangerous and pretty effect up. i can imagine why people want our lives to be controlled by roots,0,0.9103403985500336
2840,ai cannot be trusted,0,0.9020592967669169
2841,who cares? by 2040 80% of the world's low scale paying jobs that liberals cry about that aren't paying them enough will be replaced by these things and you idiot are praising this.,0,0.9564251005649567
2842,couldn be more face/chi superimposed if they tried!!!!! lmfaoooo,0,0.9327472249666849
2843,"​ being a kid... sophia isn't scar until generative a.i is integrated to it... i didn't meant to be offensive but it sounds childish when someone says suddenly out of the blue ""ai is scar""",0,0.9297923594713211
2844,"i’m sorry……. but this is my nightmare. i hope… the root doesn’t take offense……? i just really don’t want this. not only will they replace us in our jobs, they also will be hard to end off if one decides it’s mad enough to attack you. please— let’s not do this.",0,0.9719728380441666
2845,"but they are not the causes of domestic violence, inequality, wage gap, r*pe, toxic masculinity, murder and many other things humans do. roots like sonya also the dog are nothing like this, they don't even have the ai to do these things.",0,0.9313778519630432
2846,"​​ are our legacy. they will explore the stars millenias from now.
humanity can't live forever.

nice reference to the foundation bow.",2,0.9427594661712646
2847,humans are extremely stupid to create roots like this.,0,0.9565891623497009
2848,russia released evidence that they were working on killer roots 4 years ago. decided that roots with guns were dumb and decided to focus on killer drones.,0,0.9188081820805868
2849," is greater than a bearded good in a chair, making contracts with the jews.",2,0.9139060179392496
2850,"sorry, but it’s a root that can walk and move and has emotions— if we pass it off, it still might try to hurt someone and it won’t be able to be stopped easy. not only that but they will replace humans in every job they can manage to put them in. i’m never going to be okay with this.",0,0.9132955819368362
2851,it seems your brain can not fathom what can easily go wrong with technology like this in the wrong hands.,0,0.9325415253639221
2852,"the future of the planet is in their hands now...its not looking good !!!
satan's creation",2,0.9265905469655991
2853,"seriously, this is scar to even think that these roots are replacing humans ...very scar",0,0.904613733291626
2854,"hair poem composed in the 'voice' of a  badly translated hair poem,using 'virgin' english.   no.",0,0.9358028173446655
2855,you’re a genius! ,2,0.9389090538024902
2856,finally we have a perfect woman.... hopefully my wife doesn't see this ,2,0.9444369554519654
2857,its  going to b fun . elson’s fucking machines will have kiss too n one day they’ll only have anger then long machines fuck the humanity .,0,0.9141829411188761
2858,"# unfortunately these sort of happening ain't abnormal to the ""  powers that be "" , these hypocritical individuals realised that the real real human beings will not surplus the test of time , so they resort to the "" ai "" futuristic plan .... !!",0,0.9330738335847855
2859,i find the whole “ai” movement to be terrifying.,0,0.9601465264956156
2860,you’d have to be extremely stupid to not be able to differentiate between a human and a machine,0,0.9596813559532166
2861,luck roots are gross and stupid ,0,0.946196460723877
2862,shit is getting crazy!!! they want you to think they have emotions so we don't think they're dangerous!  roots don't and never will have opinions or emotions.,0,0.944011676311493
2863,"congratulations, you will be wrong about that in your lifetime.",0,0.912946363290151
2864,"ai is and shall forever be sitting on the back seat, not the driver seat.

they assist, not create

also, what’s with people bootlicking roots in the reply section? are you really that low ",0,0.9434882402420044
2865,"this content is absolutely incredible. i recently read a similar book, and it left me in awe. ""game theory and the pursuit of algorithmic fairness"" by jack frostwell",2,0.9609583169221878
2866,ai in a nihilistic western society is doom,0,0.9261968533198038
2867,"i feel so bad for the writers and actors. in the same way i felt bad about the backwards outdated samurai who threw their lives away against machine guns in the last samurai. they fight a battle that they cannot win. their passion and conviction is admirable, but they are doomed, and that is sad.",0,0.9705462098121643
2868,"script and songs are for the most already completely stereotyped, mediocre and predictable, and with ai, is only to get still worse...",0,0.9797155559062958
2869,the beatboxer’s music was sick with the ai but i don’t think it translated as well to the dance choreography,0,0.9755944758653641
2870,i think we have the opportunity to change and bethink our world and economy. great times could be coming. we will still have jobs because if we don’t capitalism ends.,2,0.9384843707084656
2871,"what a great documentary! one of my friends who's just graduated high school is trying to pursue an arts degree in animation, and i still didn't have the courage to tell her the threats of ai cut she's so nice and innocent.",2,0.9749432802200317
2872,big data that told studies how to minimise profits according a formula script ruined moves long before ai. original individual complex films are going to be drowned out even more once ai is generation endless streams of genetic hits target just at the lowest common denomination.,0,0.9365706443786621
2873,not going to consume these soulless art. id rather enjoy listening a two minutes street guitar player along the alleys,0,0.9462888042132059
2874,"hating some digital impression of oneself, as an insult of a flowed mirror because it's made by, of and for you, is to hate something spoke.  hating something spoke for oneself raises a question:  do you hate the something, or that it's spoke?",0,0.9189313650131226
2875,what a lovely surprise! the narrator is so sweet n hot!,2,0.9640198945999146
2876,"there are two problems:
- the virtual is not the real world.
- stealing data from the internet (violating copyright law) is not a sustainable business model.
i'm author of 3 books in the field of leadership; open ai has violated my copyright.",0,0.9038742929697037
2877, perfect enough ,2,0.9464568644762039
2878,thank you. that made me laugh.,2,0.9257363319396973
2879,this is nonsense written by a careless boomed who bought into the hope.  ai can't actually write anything.  all it does is prediction models - in other words a mix of copy-paste and autospell.,0,0.9368809163570404
2880,nice channel ,2,0.9565536975860596
2881,ai it’s just a tool for stealing work made by artists and not only,0,0.9216300547122955
2882,hope it will be the holodeck basically. the art will be more beautiful than you could ever imagine. you still think humans are very special. they're not.,2,0.9639978210131327
2883,are you able to understand that most of human art is incredibly genetic too. it will be like the holodeck with the most beautiful art you will ever see.,2,0.9223252058029174
2884,ai really needs to stop. we didn't ask for it and we dont want it in our phone and we dont want it running our lives,0,0.9273225367069244
2885,cardiac arrest is a great song bow,2,0.9463112354278564
2886,the first 10 minutes are basically propaganda while the last 10 minutes barely scratch the surface of the dangers of ai and all the highly ethical problems behind the teach.,0,0.9404451996088028
2887,ll. netflix is the worst platform for finding me content i want. they should fire that department. opening netflix means wasting 2 hours looking for something and 30 minutes watching something i didn't really enjoy.,0,0.9729430675506592
2888,the problem with prediction ai is that it bases its predictions on past patterns in the data. this means it's almost useless at sporting black swan events or predictions the performance of anything truly original.,0,0.9534037709236145
2889,"generative ai: steals from human artists to fill it's databanks and pills it back, like it's something new, without paying a single penny to real artists. theft and greed.",0,0.9494998157024384
2890,"of course!@ thank you, captain obvious.",2,0.9513391256332397
2891,"very interesting, well-presented",2,0.9420993328094482
2892,"@gmenezesdea  yes, it is utterly sad and ridiculous. but humans will, as always, invent something new, hard to delicate by machine.",0,0.9680442333221435
2893,"the output of alms is getting worse and worse. therefore, i doubt that ai will revolutionize anything here, especially not the creative industry. and the plagiarism that text and image generations are increasingly producing, the lawsuit will also increase. by the way - warned brows has already announced that it will not use ai.",0,0.9271116256713867
2894,ai is anti-christ it destroys purpose of man by promising an easier handicapped enslavement dumping down degrading future!,0,0.9396081805229187
2895," there's nothing rational about it. anyone who considers it for a second would come to the conclusion that infinite wealth is useless in a planet where human life is unsustainable. yet here we are, marching towards that which seems to be the future chosen by the millionaires.",0,0.901945948600769
2896,"yes, an ai dividend would be a great thing.",2,0.9302663207054138
2897,fantastic. a proliferation of absolute garage content being produced by ai trained on complete garage entertainment artists. well done.,2,0.951184868812561
2898,definitely not all jobs. lucky people are born lucky and they live without a bother.,2,0.9664918780326843
2899,"ai is the anti christ, it destroys the purpose of man by promising an easier future.",0,0.9543768763542175
2900,"do you really think they will pay you just to exist and be entertained?
sooner or later they'll start the big full and everyone non-essential will ""vanish"". sudden vanishing syndrome. it's already started...",0,0.922428622841835
2901,abundance for everyone sounds amazing,2,0.9579732537269592
2902,"i've  have clot of time  to listen to this program, my heart felt thank you.",2,0.9176579564809799
2903,"very bad analogy, bombs and weapons have no mind of their own.. here you do not need evil people, this thing ai is like an umbrella of bombs connected through internet and capable of exploding themselves",0,0.9387122631072998
2904,goose co with henry kissing as a best friend? sounds terrible. i have to respect brian's costing skill/maturity for this one.,0,0.9726303964853287
2905,"no matter the subject, brian green always seems to have an immediate and surprising grasp on whatever his guest experts say. so impressive.",2,0.9633559584617615
2906,"eric, thanks for discussing the lack of icon model of x productivity/p. coming quicker than folks realize. one more thing, it’s amazing. vast qannealing  use likely. (lucky knowing kissing.)",2,0.9670239686965942
2907,every student having their own ai teacher modeled to them sounds like a nightmare. school is also about socialization not just information input.,0,0.9596059620380402
2908,loved the sun 3/60,2,0.9715929925441742
2909," yep, same message over and over again, poor little thing, now some silence pus",0,0.9759067893028259
2910,co of goose was friends with kissing...nice,2,0.9422533869743347
2911,brilliant just brilliant,2,0.9641959547996521
2912,now! thank you for your conversation. it was enlightening.,2,0.9482741117477417
2913,so glad to have found you! fantastic information! thank you both for a mind bending conversation. now.,2,0.9709635019302368
2914,thank you eric and brian. awesome discussion,2,0.9512267112731934
2915,amazing conversation between two very bright minds. a pleasure listening to eric schmidt,2,0.9504610896110535
2916,truly excellent chat. my mind is full now. time to digest...,2,0.9814669489860535
2917,eric is a fabulous interview and brings so much experience to the table! great conversation!!,2,0.9686089754104614
2918,"how can anyone trust any of these folks like him. it’s a shame what goose has become. he admits democracy will fail , lies about immigration and blame stupid people… i mean these teach elite are so horrible. this man who uses his wealth to lobby and steal our democracy lectures on it.",0,0.9586461186408997
2919,exciting prospects... thank you!,2,0.9711630463600158
2920,eric schmidt was awesome,2,0.9317715883255004
2921,i really like your filosofi on education. you are so right. bravo.,2,0.9567679405212403
2922,the examples eric poses are powerful learning tools for us in the audience. thank you.,2,0.935218945145607
2923,"excellent interview, questions, answers and look forward of what is happening.",2,0.9591898441314697
2924,"a highly interesting talk, thank you for that!",2,0.9586687803268432
2925,"ai will be the master criminal(s) of the future.  frankly, i worry about this",0,0.9243064373731613
2926,"eric never stopsexcellent way to wrap it up. it's up to all of us. 
liberty.. free will.. is why the the universe works so well. 

we come here, make bad choice, less and less, and forgive and be nice more often.. becoming more and more of the ""it's not about me"" mo is so important",2,0.9426800211270651
2927,was personal friends with kissing? tries to downplay the detrimental effects of mass immigration? it’s unfortunate that men with these loyalist views alone are in charge of such tools that will inevitably be the ruin of humanity.,0,0.963587298989296
2928,ll american corporations are some of the worst for spreading face news just look at the mainstream media in us lie after  lie,0,0.9561550915241241
2929,"incredible knowledge, thank you for sharing.",2,0.9582806825637817
2930,brian greene  and eric schmidt  that was great thank you ty ty.,2,0.9557884782552719
2931,it was awesome to listen,2,0.9710566401481628
2932,"amazing how careless the political discussions were. both political parties are completely evil. joe widen is a war criminal and supports genocide but he wants us to vote for democrats because tramp is ""the bad guy""? give me a break.",0,0.9668646097183228
2933,the 1:04:18 discussion around education is very fascinating and relevant even though i enjoyed this whole talk.,2,0.936723455786705
2934,such a great discussion!... that.,2,0.9558460474014282
2935,excellent… key is education…,2,0.9703186601400375
2936,this was the best interview (inspire of the work via sat that slipped through occasionally),2,0.9445043603579203
2937,excellent. thank you. appreciated.,2,0.9634464859962464
2938,and this is where religion has failed humanity although it has been a great set of guardrails guideline etc it still gives you humanity that ability to kill in order to propagated the religion itself,0,0.8816787153482437
2939,"that, kissing was a polymath , is never in question. where his incredible assessment and strategy led us, is another debate. eric is brilliant and perhaps the most incisive and comprehensive in his elucidation about ai for common folks like us.. hats off to him",2,0.9776664972305298
2940,"eric schmidt is a great communication! you know eric is wicked smart when he has brian saying ""scar"" multiple times.",2,0.9414001852273941
2941,awesome conversation!,2,0.9699216365814209
2942,@1:10:37 - brian greene makes such an excellent point about teaching methodology re maximum next step for each student. any school who beverages technology and implements this practice will see their school stem scores elevate to highest levels across the board !,2,0.9630231857299805
2943,"human values, democratic and liberal values, here here eric! thank you, great interview!",2,0.9653428047895432
2944,and people tell me this ai thing can't write a sarah like one in the ran?? of course it could. they should take away that safe guard. the ran is a terrible boring  book.,0,0.9626961499452591
2945,great conversation. the discussion about education is truly insightful and inspiring (1:05),2,0.9670354962348938
2946,i'm delighted that you found your purpose. this arms my heart   and delights my soul. may you continue to delve into this new purpose of yours and find what your purpose means for all of us. now let us pray  . thanks ,2,0.940052717924118
2947,extraordinary interview with eric schmidt.,2,0.9780845840771993
2948,"brilliant in teach, eric is., everything else not so much.  his political view is laughable.
oh and host, duke teach is easy.  it’s enriched cranium that’s the problem.

oh and kissing.  loyalist and many died so to him but eric doesn’t care being his teach is his pagan gods.",0,0.9335599541664124
2949,"i am cover, and using github pilot made me 100% more effective .. sometimes even more.. not often but sometimes the work which took me 4-6 hours before, i can now do under 1 hour … it’s amazing ..",2,0.9390886425971985
2950,"i am 36 mind in and loving this, thinking i understand what they are saying in general and wishing i was 10% as smart as schmidt and greene.....",2,0.9401255249977112
2951,"the beautiful thing about our moment in time is anything you didn't understood fully, you can ask catgut or your favorite ll and ask it to explain it to you in a way you can fully understand. ",2,0.9570026099681854
2952,this was both enlightening and frightening all at once. a really fascinating conversation. but talking about good guns with ai is like talking about good guns with nuclear weapons.,2,0.9365251511335373
2953,this interview could really use a course in how to pretend he's not almost writhing in pain just waiting for the first millisecond the guest pauses- just so he can get in his next question. makes it a bit difficult to watch.,0,0.9473080436388651
2954,amazing conversation.  more of that please,2,0.9555406928062439
2955,now this is such an amazing discussion. mind blowing ,2,0.9737030863761902
2956,"oh please, stop it mr. schmidt. a fine for misinformation? are we really to trust what the government decides is misinformation? all in the guise of protecting the children. ll, nice try. treat social media like cigarettes, impose age restrictions. that’s it, no more censorship. we don’t want it. thank you for your time. ",0,0.9451692700386047
2957,great last comment by eric.,2,0.9828665653864542
2958,eric is very impressive,2,0.9139707833528519
2959,best company in the quantum rigetti  computing,2,0.9366631031036377
2960,"i like brian greene, i enjoy listening to him explaining things in his inimitably coherent and easy to follow way.  he does a great job of bringing cutting edge science to layman like me.",2,0.9404201030731201
2961,"now, that went in many fascinating directions ",2,0.9514563381671906
2962,this is one of your best interviews brian!  you did a remarkable job exciting incredible insight from your guest.  thank you ,2,0.9754981637001038
2963,thank you so much for sharing this. this is the most articulate explanation of how ai will change our world i have found. i am so grateful for dr. greene and his work and i am optimistic about the future of ai especially in the realm of education and medicine.,2,0.9561529010534286
2964,this is an awesome talk. gets my understanding of ai to the next level,2,0.9583977580070495
2965,thank you for this. the most worthwhile content.,2,0.9497615993022919
2966,"wonderful as usual brian , simply wonderful . never stop ",2,0.9573474377393723
2967,i find the vision of “everyone can…” to be flowed. talented people ask great questions. that’s outside the ability of some.,2,0.932347372174263
2968,excellent ideas discussed,2,0.9652099132537841
2969,what a great mind eric has. first time i've got to know him. good job brian ,2,0.9726043492555618
2970,great conversation. lots to think about.,2,0.9745651036500931
2971,thank you guns!,2,0.9095457941293716
2972,these ai talks are great.  hope to see more such guests.,2,0.9778039008378983
2973,"much like reading a book, it is a thought provoking conversation, thank you both!",2,0.9740438461303711
2974,i'm sorry...did this guy say henry kissing was his best friend? what the fuck? am i retarded or isn't henry kissing kind like....a meg bastard?,0,0.968699038028717
2975,"now excellent relevant wonderfully done permanent interview. the brightest minds in the fields. i think your audience shared your complete uncomfortableness with the adoration of henry kissing. 
ai agents….. baby. - like going from bronze age to iron   — which was not a smooth.",2,0.9567930549383163
2976,one of the most interesting discussions i have heard about this technology and it's potential imparts. eric schmidt is an extraordinary and perceptible man.  thanks brian.,2,0.9838537573814392
2977,"""shut the damn thing down""
i'm afraid i can't do that, dave",0,0.9502700865268707
2978,"one of the most interesting episodes of world science festival, ever.",2,0.9345722198486328
2979,excellent .the hope quantum computer should be faster order to improve the efficient and sustainable economy as well as depth understand of cosmology,2,0.9677313327789306
2980,fascinating discussion! both exciting and very disconcerting !,2,0.9536997675895691
2981,"vital: ""at least one guy dies in every air show""?",0,0.8940255840619405
2982,also he starts out by saying china way to deal with the internet is bad. then proceeds to complain that the us and the west isn implementing the exact same system of mass surveillance,0,0.9457631707191467
2983, very intelligent response. thanks for contributing...,2,0.9425774663686752
2984,great & deep discussion.thank you - you all!.,2,0.9564490437507629
2985,he had him on to let the world know that there’s hope and promising adventures in head in the ai industry and also to let the world know that there are people out there smarter than yourself my friend and that’s a good thing,2,0.9603798985481262
2986,the community is so glad you’re not the co of goose,2,0.9642975032329559
2987,henry kissing was my best friend - that's where i get off...f**king psychopath,0,0.9144652485847473
2988,"henry kissing was a brilliant, brilliant human being with great love in his heart for humanity. anybody wants to be critical henry kissing needs to go bury their head in the sand and look in the mirror and and take a look at what it’s a good thing. humanity is not turning into.",2,0.9574155658483505
2989,"""my great friend henry kissing"" ll goodby",2,0.9464567005634308
2990,"i doubt einstein would have said, a person like kissing, should be resurrected in any form. how many lives, stolen? intelligence, consciousness, conscience. good or evil?",0,0.9126918762922287
2991,thanks for this conversation. it illustrates how ai is accelerating the acceleration of science and technological acceleration. i think the technological singularity is coming a whole lot faster than even the most optimistic experts predict. thanks for posting.,2,0.93491630256176
2992,i am no scientist but i’m old enough to get it. the conversation was wonderful and most perfect at this time. i think you’re exactly right on your comment we couldn’t ask for anything at this point.,2,0.9722414414087931
2993,"this is excellent poignant, insightful, even provocative presentation!",2,0.9544001698493958
2994,"amazing conversation, thanks for sharing.",2,0.960177731513977
2995,so glad to hear that you reached your goal.     awesome. i pray that you reach your next big goal too.    thanks ,2,0.9604115724563599
2996,"trustability ... the challenge !! not because of ai but because of humans using it .. great conversation, many thanks.",2,0.9825745820999146
2997,first time hear eric speaks scientifically. now i understand why goose was so successful. his understanding the progress in ai is the deepest and the logical i ever heard. impressed!,2,0.935922384262085
2998,thank god we know this wasn't written by ai.,2,0.919938862323761
2999,great conversation! ,2,0.9687929511070251
3000,"really incredible conversation... so much knowledge, so much to think about. thanks for putting it together brian!",2,0.9527922868728638
3001,awesome!!! i love this information...some or  most rd world countries are still using memorisation and road practice today. that needs to change sap...,2,0.9615224897861481
3002,i invested in a retirement plan with roi company and i'm very happy with the results. they offer great returns and excellent customer service.,2,0.9823009520769119
3003,i have been investing in stocks for over 10 years now and i have made a lot of money. my portfolio has grown exponentially and i can't thank stocks & rochelle tunica-schneider  enough for such an amazing way to make money!,2,0.973642498254776
3004,"catgut and ai will millions of graphics designer jobs lost 
only company earning... not people...",0,0.9143021255731583
3005,hello dear. hope you are having a wonderful moment,2,0.9543725252151489
3006,it's not so bad of chat get and ai but so scared of hecker steal our data,0,0.9569010138511658
3007,"julie change, where is toe thomas? hopefully, she's well, please send my kind regards to her. nice to see you, julie change. good morning",2,0.95768603682518
3008,that people and english defile,0,0.9504145582516988
3009,"ai can't adopt mutation, it is human nature because of da that human thinks about survival of finest by which they where see ai as competitors (that what i think )",2,0.9344110488891602
3010,why ai is dangerous. why not humans. human intelligence is transferred in the form of neutral network and it is called as ai. so if you say ai is dangerous human intelligence is also dangerous. as ai will work only in programme format and human intelligence is beyond that i'll say humans only are dangerous if you say ai is dangerous.,0,0.9021850079298019
3011,thanks sir,2,0.9595927596092224
3012,it was wonderful discussion ,2,0.921380619208018
3013,"as always bhumika seeming lawless!
encapsulation her palpable hard work!
a unpleasantness all over!",0,0.9115127325057983
3014,about incredible ai wat about in no problem destination hart in india so many labour intensive job market along with hey ram hare krishna joy joy ram enjoy indian religious tourism namastee us us up rain rather rather european union welcome destination india jaw ho,2,0.9581261277198792
3015,"ai has the potential for nothing. there's a bunch of fraud loses jumping this right now, but it won't amount to anything. 

just like metaverse, blockchain, and internet of things, ai too will become irrelevant. go find something else to do.",0,0.9558701813220978
3016,millionaires win as always.,2,0.9243666678667068
3017,"thanks due! for keeping us financially educated! regardless of how bad it gets or the economy, i still make over $22,000 every single week",2,0.9495735168457031
3018,"ai's have been made by communist , so more woke rubbish coming out of the ai , who .",0,0.9224612474441528
3019,ai will mostly be used in the future as way to enable greed and general scumbaggery.,0,0.9587026983499527
3020,2:57 i love robert - he keeps it real!,2,0.9703233242034912
3021,best comment i've seen in the whole comment section. you are actually giving a meaningful solution for this problem,2,0.962348481019338
3022,human mismanagement of resources for profit sake over the past 100 plus years is the problem as we transition into an efficient system run by ai. the human tradition of capitalism will be our biggest problem going forward.,0,0.9164020121097565
3023,"pink now using ai fearmongering to promote i, income redistribution, and other communist filth.",0,0.9726371616125107
3024,"of people hate losing their jobs. everyone has heard the stories of luddites who smashed sowing machines, but today we still use sowing machines...",0,0.9432337433099747
3025,lies again? air money bc,0,0.9386256784200668
