,Comment,Sentiment,Score
5837,dw documental chile pais mostrar,positive,0.9497957825660706
5838,jajajaja,positive,0.9299324154853821
5839,gran hermano vigila,positive,0.9911013841629028
5840,excelente documental siempre felicito hagan documental referente fisica cuantica,positive,0.9961639642715454
5842,documentales rayan mediocridad especulativo historia ensenado muchisimos inventos quedan camino entonces que hadas disfrazados documental?,negative,0.9928650856018066
5843,gran hermano tiranos finanzas controlaran mundo,negative,0.9541295766830444
5844,jamas igualara conexiones neuronales regeneracion jamas,positive,0.907725989818573
5845,apoya clases ciencia chile muchas gracias,positive,0.9962712526321411
5846,mejor trabaje,positive,0.9919196367263794
5848,amor pasa inteligencia,positive,0.9831180572509766
5849,seguro china copio copiando investigacion ee uu luego piratear luego vender barato luego queja cobran aranceles pagar,negative,0.9954383969306946
5850,inteligencia artificial vs estupidez humana,negative,0.9841745495796204
5851,alguien avisa facebook cagando algoritmo sale pura calata sugerencias amigos,negative,0.9451882243156433
5852,mejores!,positive,0.9964273571968079
5853,excelentes reportajes dw ustedes dan informacion racionalizo,positive,0.9819834232330322
5855,genial futuro ahora vamos toda velocidad,positive,0.9934110045433044
5856,seguir mejorando xd,positive,0.9961786270141602
5858,encanta dw documental siempre contenido realmente moderno vision futuro,positive,0.996496856212616
5859,gran documental este tema tan interesante complejo gracias subirlo youtube!,positive,0.9968565702438354
5860,gracias compartir valiosa informacion !,positive,0.995429515838623
5861,mejores domcumentales,positive,0.9958562254905701
5862,sera unica forma erradicar instintos nocivos aun estan latentes,negative,0.9754700064659119
5864,gran documental muchas gracias seria interesante tambien documental dw blockchain,positive,0.996637225151062
5866,gracias documentales buenos educativos llevo tiempo siguiendolos,positive,0.9969151020050049
5867,cosa locos documentales cada dia gustan mas vaya alemania visitare saludos colombia,positive,0.9804896712303162
5870,dominio algoritmos documental supuesto estupendo! gracias compartir!,positive,0.9960281848907471
5872,increible documental admiro demasiado dw,positive,0.9953592419624329
5873,robots van rebelar humanos van usarnos pilas,negative,0.9852471351623535
5874,pais mexico super atrasado,positive,0.9593684077262878
5876,google quiere saber viendo tv jajajajajajajaja molesta ve tv verdad creo tv pasando historia,negative,0.9503522515296936
5877,porfin tema favorito tecnologia,positive,0.9886810779571533
5880,brutal repor periodista crack,negative,0.9225624799728394
5881,google aple facebook empresas corruptas mafiosas china pais corrupto solo busca controlar pueblo,negative,0.9967184662818909
5882,chinos llama sistema credito social dictadura,negative,0.9715046882629395
5883,subiria vehiculo i a demas conductores peatones imprudentes ser sola via especial coches asi trenes,negative,0.9896807074546814
5885,siento bajo volumen general viendo atento gracias tan buen contenido!,positive,0.9951076507568359
5886,democracias dictaduras ambas iguales mega data datos personales datos privados,negative,0.970276415348053
5887,estimados sres dw documental les puede decir documentales hermosura? saludos lima peru,positive,0.9898582100868225
5888,nunca dejan sorprenderme excelentes documentales! saludos!!,positive,0.9967124462127686
5889,excelente documental algun dia adaptarnos nuevas tecnologias,positive,0.9931954145431519
5890,prueba ser humano dios,positive,0.9823858141899109
5891,gracias buena informacion!,positive,0.9954558610916138
5892,bello documental,positive,0.9946960210800171
5894,wow,positive,0.9687098860740662
5897,documentales tan exquisitos !!!,positive,0.9951659440994263
5898,pueden subir documentales tan seguido? jaja sigan asi !,positive,0.9761003255844116
5899,mejores!!!! sigan asi,positive,0.9956027269363403
5901,tanta inteligencia pregunto torpe asna especie humana capaces vivir paz tampoco sabemos conservar medio ambiente imbeciles ?,negative,0.9903309345245361
5902,gracias bueno saberlo bien explicado,positive,0.9955938458442688
5903,hara mas dependiente maquinas,negative,0.9508862495422363
5904,cristo viene,positive,0.9638214111328125
5905,genial!!,positive,0.9934178590774536
5906,hace meses esperando nuevo contenido inteligencia artificial vi notificacion casi caigo cabeza,negative,0.9545949101448059
5907,inteligencia artificial algoritmos administracion estatal pueden reemplazar unico mal democracias politicos !!!,negative,0.982984185218811
5909,ia siguiente plan satanas crear imagen hecha anticristo tendra control todo marca bestia frente mano derecha transhumanismo detalla serie altered carbon lograr crear super humanos llegar tener vida eterna tecnologia siguiendo jesucristo totalmente diabolico,negative,0.9835104942321777
5910,excelente documental tecnologia ayuda ser humano,positive,0.9894660115242004
5911,siempre haciendo documentales calidad felicidades dw,positive,0.9967184662818909
5912,mirarlo,positive,0.9199628829956055
5913,excelente documental!! agrada voz musica ponen,positive,0.9954236149787903
5914,saludos republica dominicana dw como siempre educandonos futuro excelente trabajo,positive,0.996181845664978
5915,buen tema,positive,0.9934265613555908
5916,anos trato tener muchas habilidades ser alguien competente sociedad despues pienso si llegue edad completamente reemplazable? tipo terror jamas habria querido vivir hacer verdad siento mal mal,negative,0.9831956028938293
5919,ia cubre actividades concretas trabajo gran mayoria pueden remplazar mal mijo echale ganas,negative,0.9483633041381836
5921,sabian imagen perfil generada ia? xd,negative,0.9503601789474487
5922,osea q pequenos artistas ganan mango dia dia van c caer mas temprano tarde olvido triste despojamos aspectos q hacen humanos mas triste aun pasividad aceptamos esto,negative,0.9954410791397095
5925,lol just the expression on her face when i shot thicker and substantial load was worth it i used what i mentioned last month and after the first weeks or so my volume visibly doubled i just googled jan venstakers shooting ropes and the intensity been insane!,negative,0.9799913167953491
5927,problema final hombre dejara usar cerebro dejara ia triste final civilizacion terminaremos humanos pelicula walle,negative,0.9925601482391357
5929,respecto bellas artes plenamente convencido podra superar admirable extraordinario proceso creativo realiza artifice intelecto propias manos muestra sello personal unico distingue hace superior frente tecnologia gelida carente sustancia espiritual,positive,0.9710131883621216
5930,ocurrio musica,positive,0.9599406123161316
5931,comenzado musica podre ser cantante ehh,positive,0.9346356391906738
5933,muerte creatividad humana,negative,0.9387115240097046
5934,fin humanidad llegado,positive,0.9036017656326294
5935,peligro ias humano pueda hacer arte cuenta dejando trabajo imaginacion ia reduciendola hacer cerebro trabaje menos,negative,0.9887183904647827
5936,perro mordiendose cola misma forma evitaras contratar profesional van hacer mismo contigo,negative,0.9826571345329285
5937,creo ia tal describe nombre artificial perfecta nunca sera siempre necesitara ser mejorada perfeccion existe planeta degrada dudas ejemplo controlara oh haran tegnologuia veneficiaremos oh solo ?,negative,0.971621036529541
5938,cree personaje anime edito bastante compongo manos ojos etc,positive,0.9336715936660767
5944,que gusto da escucharte siempre cinendote datos logica comun tan sencillo apariencia tan dificil encontrar hoy dia gracias,positive,0.9933210015296936
5947,se medicina salud aun mucho ayudando personas mas,positive,0.9277433156967163
5948,gustan ias temo algun dia vaya manos quieran matar asi cada vez parece mas pelicula xd,negative,0.9885517358779907
5951,buenas tardes gusta contenido especial podrias indicarme pagina pueda poner fotos mias crear pinturas oleo diferente estilos agradezco,positive,0.9954512715339661
5953,amigo unco creador bajarle vvelocidad comprender jeje gracias crack!,positive,0.995545506477356
5956,terminar ser mas pesado si ordena ell humano ia creador?,negative,0.9494370818138123
5958,villa urquiza rivera pacheco av thomas estan rompiendo pelotas queiren parar exposicion,negative,0.9819895029067993
5960,debo admitir aun termino procesar idea trabajo creativo automatice gracias ias supongo volvi parte viejos aceptan cambios tan facilmente,positive,0.9253414273262024
5962,chupalo,positive,0.9340429306030273
5964,hola veo innumerables paginas apps convierten foto persona cartoon anime hay alguna pagina app haga inversa? convierta imagen anime foto real persona gracias saludos,positive,0.9889233708381653
5973,digan digan busquen michael jackson thriller ia freddy mercury comienzo sensacion igual voz real fluidez estilo aquellos,positive,0.9522904753684998
5974,malo usa arte artistas reales permiso practicamente robo crear cosas arte,negative,0.9969244599342346
5975,esta mal usar ia sobretodo pides haga estupidez imagen musica jajaja mi gusta mas sensacion mismo poder crear estupideces,negative,0.9847918748855591
5977,nuevamente excelente,positive,0.9945597052574158
5979,preocupa terriblemente persona inteligente impacto redes tanta gente promueva defienda tan moralmente polemico verdad decepcionado,negative,0.9943642616271973
5980,haters molinos viento solo destruyeron si mismos,negative,0.9907791614532471
5981,ahora creeen gran reset falacia,negative,0.9098938703536987
5982,imagenes manipulan mente,negative,0.9756903648376465
5983,viejo mas rentable mundo pornografia infantil van crucificarme ahora estan liberando personas arestadas pornografia infantil ia,negative,0.9761174321174622
5984,creiamos erroneamente controlabamos computadoras,negative,0.9917014241218567
5987,quedado deseos hacer,positive,0.9922692179679871
5988,empezando cuestionarme necesito vivir,negative,0.9173688888549805
5990,unico da miedo ia empiese pensar sola vuelva hombre empiese guerra ia vs humanos,negative,0.9745995402336121
5991,wow!!! todavia usar telefono inteligente prender tv inteligente verdad siempre ne dado miedo comuptadoras llevamos bien,positive,0.9780842661857605
5992,amada amada musica,positive,0.9959301352500916
5993,echaron inteligencia artificial,negative,0.9907704591751099
5994,discusion si dejar avanzar ia vayan sustituir determinados puestos trabajo imparable discusion abrir hacer llegar personas beneficios economicos generados maquinas si no maquinas solo haran mas ricos pocos mas pobres mayoria,negative,0.9482091069221497
5995,bien,positive,0.982876718044281
5997,impresionante sintesis hecbo jaime!!! agradece puerta mostrando!,positive,0.9957098960876465
6000,ias van quitar trabajo productor musical sello discografico ias pueden crear composiciones mismo afecta artistas dibujan hacen diseno grafico va llegar momento ias hagan cualquier cosa van quitar trabajo,negative,0.989654004573822
6001,totalmente hice pagina web dandole indicaciones chatgpt programador disenador web muchas gracias,positive,0.9932194352149963
6003,acabo salir miniatura jaime altozano fuerte,positive,0.9194984436035156
6005,vamos mejor vamos polo norte veo llega terminator cuatro dias veis emocionante dias cuenta ias estan aprendiendo algun dia pueden tomar conciencia,positive,0.9904689192771912
6006,recien ahora notando brutal avance estan ia pense informarme ello primero vino cabeza buscar jaime altozano porque,negative,0.9758292436599731
6010,tenia pensado estudiar diseno grafico genera miedo ias quietn puestos trabajo,negative,0.9652590751647949
6011,entonces debo temerle ia dibujante artista intentar convivir ellas?,negative,0.9441391229629517
6012,vivir irrealidad conocemos consecuencias dar telefono movil ciudadano ano convertirlo idiota perdida funcion capacidad critica,negative,0.9917277097702026
6014,llama revolucion llenar mundo chatarra,negative,0.9158774018287659
6015,comenzado revolucion mas grande historia humanidad,positive,0.9095640182495117
6016,comprare ia mal dibujar saque trabajos artistas,negative,0.9879491329193115
6017,deslumbra aterra,positive,0.901675283908844
6019,componen musica nueva ia,positive,0.9065918326377869
6022,pues verdad creo robe trabajo artista sigue siendo artista,negative,0.9437320828437805
6023,alegro saber inteligencias artificiales nunca superaran estupidez humana,positive,0.9305424094200134
6024,gusta dibujar decidiendo irme camino marketing ilustracion parte marketing diseno van mano espero ia siga,positive,0.964982807636261
6026,quiero cases conmigo escucharte placer absoluto,positive,0.9928476810455322
6030,simple herramienta k ayuda hacer trabajo way cosa hagan trabajo,positive,0.955507218837738
6031,siga avanzando pasa nada aca latinoamerica performers momento hacen trap hace cada vez escuche mejor musica decadas tan malo obliga buscar cosas buenas misma logica va ia tan basura vamos terminar aprendiendo vivir internet electricidad jaja,negative,0.986539900302887
6032,excelente tips,positive,0.9966004490852356
6035,sera hora romperse cabeza pensando como eliminar dinero especulacion legal ecuacion propone revolucion? creo pensar tareas competencias riesgo quedo obsoleto mientras tanto cerebros malintencionados cogeran primeros puestos,negative,0.9960536956787109
6036,si arte puede crear segundos inteligencia artificial tambien pierde parte proceso creativo pasa artista convierte artista artista tan importante resultado final sino proceso creacion,negative,0.9682663083076477
6037,musica fijate hicieron duki,positive,0.9533188343048096
6038,diablo hizo trabajo debilitar mas humanidad dandonos medio alienigenas computadora celular internet tecnologia todavia humanidad poca conciencia,negative,0.9922745823860168
6042,increible que maravilla vivir momento historico bien mal,positive,0.9184524416923523
6044,ano sido boom inteligencia artificial llegado musica,positive,0.9564728140830994
6046,cuestiona si impresiones seran duraderas? tinta paso tiempo opaca cualquier material,negative,0.9865673780441284
6047,ia dejaron trabajo aparecio powerpoint haciendo carteleras estudiantes perezosos,negative,0.9842616319656372
6048,asi futuro skaynet matrix mas cerca,positive,0.9683006405830383
6050,dicen van quitar trabajo maquinas pero creo maquinas inventaron humanos,negative,0.9934791326522827
6051,sonara ciencia ficcion creo unas decadas inteligencia artificial podria gobernar pais,negative,0.9409714341163635
6053,veo medio masivo crear fraudes ia,negative,0.9951733946800232
6054,terminator women asi??? solo promosion marca bestia gobierno mundial anticristo instalar mano derecha apocalipsis indica jesucristo regresar diablo queda tiempo apocalipsis maranatha aleluya si ven senor jesus,negative,0.967392086982727
6056,ia pueden quitar empleos si humano firma accion claro empresas quieren costo minimo tales servicos podemos hacer mantener lugar trabajo asi estas pueden ser opciones tener mediante musica arte aunque pueden ser desplazados,negative,0.9758080244064331
6057,omg,positive,0.9565566778182983
6061,personas cuesta admitir bolveremos obsoletos par dacadas,negative,0.9878403544425964
6062,cada dia horizon zero dawn robot mas documentales,positive,0.9810210466384888
6063,triste,negative,0.942050039768219
6064,utilizaria imagenes musica diseno generadas ias consumiria nivel personal musica arte menos libros consigue consumiendo obras previas voy leer quijote papel chao,negative,0.9643979072570801
6065,kandjs van quitar trabajo ilustradores artistas justamente mismos ultimos anos demando pedido profesionales hace ilustrador darle sensacion mensaje ilustrativo algo ia logra justamente xd estan hechas eso,negative,0.9827447533607483
6068,i detecto gusta cuerno unicornio rosa,positive,0.9143441915512085
6070,disenadores graficos artistas dibujantes mejor preparen plan b vida,positive,0.940411388874054
6072,miedo,positive,0.9107270836830139
6073,costo jamas tenes tener internet luz ia terminan dueno luz ocurra dejarnos oscuras,negative,0.9852377772331238
6076,habeis visto pelicula idiocracia? pues primero vino cabeza empezaron salir ias final acabaremos siendo ineptos haran maquinas sera cero necesario esforzarse nada,negative,0.9958886504173279
6077,nuevo sistema economico diferente tanto sociedad diferente resumen posible revolucion,positive,0.9712933301925659
6079,jajajajajaja personas pagan hacer cosas da flojera hacerlo ia sera herramienta mas usado apo ven veo mente palabras aleatorias arte mas y imagenes ia ven muertas sorry,negative,0.9738629460334778
6080,capaz decir imagenes entrenan ias obras derecho autor artistas niguneados,negative,0.9492508769035339
6081,hola ia agradezco hables parientes frma venebola convincente quieres preguntarme ? deseas saber ? adios buena jornada jajajaja,positive,0.993415355682373
6083,pregunta es por que damos hecho ias mejores humanos solo cuestion tiempo? tipo conocimiento solo materializa si queremos encontrarlo por que simplemente decimos este conocimiento queremos saberlo colectivamente prohibimos y esta? evitamos debates ello,negative,0.9807674288749695
6084,espero pronto seguir youtuber generado ia,positive,0.9939441084861755
6089,brutal miedo miedo demasiado rapido percibirlo todo,negative,0.9448213577270508
6090,acabo probar hacer dragones dall e mejor sigo dibujandolos cuenta uno solo pude zafaba,positive,0.940464973449707
6092,creando dios,positive,0.9964774250984192
6094,escribi noche estrellada van gogh genero dibujo nino primero basico jajaja,positive,0.9455921649932861
6096,lol just the expression on her face when i shot thicker and substantial load was worth it i used what i mentioned last month and after the first weeks or so my volume visibly doubled i just googled jan venstakers shooting ropes and the intensity been insane!,negative,0.9799913167953491
6098,discrepo billie eillish madre actriz ende si tenia recursos exito,negative,0.9087443351745605
6100,arte valoracion trabajo habilidad artista,positive,0.9562286734580994
6102,meses despues ia crea imagines roba imagenes ninguna manera si quedaste trabajo entonces realmente tecnologia hace mas facil,negative,0.9715538620948792
6106,buenos trabajos si,positive,0.9951649904251099
6107,da bastante miedo esto disenadores profesores artistas contadores abogados van necesitar menos empresas q gusta echar gente calle,negative,0.9784316420555115
6111,hola gracias creo ias van ser extension nuetra imaginacion grandioso,positive,0.9959194660186768
6113,excelente campeon gusta contenido,positive,0.9948939085006714
6116,ojala ias si deduscan naturaleza camino humano plaga asi mastercheff aniquile humanos gordos materialistas jajaja,negative,0.9434126019477844
6122,ser disenador inteligencias artificiales,negative,0.9723846912384033
6123,quedaran trabajo hecho pasado antes mundo llego nivel tecnologico revolucion industrial maquinas reemplazaron mano honra miles personas aqui ocurrira similar es bueno malo? cada persona opinara acuerdo realidad,negative,0.9857432246208191
6126,quiero ia ceguera,negative,0.9682839512825012
6130,encantado comentario,positive,0.9959198236465454
6132,gente ignorante vergueenza condenan nuevas tecnologias detras cada ia ingenieros dedican vida esfuerzo investigacion crearlas aplauso ellos!,negative,0.9968164563179016
6133,favor recomindanos ia trabajar,positive,0.9864805340766907
6134,aprecio formato fisico ia maneje materiales reales?,positive,0.9868993759155273
6137,veo hora ias hagan todo humanos inutiles,negative,0.964723527431488
6139,clasico gente solo importan resultados pidiendo utilizen cosas importar cuales consecuencias uso,negative,0.990078330039978
6140,cada vez veo esto siento tentado estrellar celular pared mandar mierda,negative,0.9163632988929749
6142,si arte hacen ia si ponen sorullo dicen arte si definen arte aquella obra expocision provocar algo cualquiera ve obra dicen hizo? temas verdad merecen tema entiendo personas recien analicen piensen esto,negative,0.9453150033950806
6145,resulta curiosa coincidencia despidos masivos rubro it boom ias,negative,0.9696124792098999
6147,como dia lanzo primera calculadora primera semana,positive,0.9540358185768127
6148,firme ahora visto puro artista furro quejandose ia como wbon tu que cara dices xd,negative,0.9645231366157532
6149,encanta pesar ventajas desventajas gracias ideas informacion,positive,0.9956129789352417
6150,realidad nunca ia realmente nunca vera imagen veo imaginacion autotune vulgar pocos anos olvidados arte trascendental,negative,0.9823734760284424
6151,dia inteligencia artificial pueda poner cafe bar vender helados chiringuito economia espanola ira carajo,negative,0.9540560841560364
6152,increible mejor montarse tren tren deje,positive,0.9737535119056702
6153,arte arte creas persona capacidades distinguen resto hace especial indiscutible,positive,0.9637829661369324
6156,si mejor pues simplemente mejor,positive,0.9927771091461182
6157,intentado varias imagenes ia malas ninguna servido,negative,0.9904460906982422
6158,oficios siempre seran mas valorados ser hechos mano aunque produccion maquinas estas valoran mas calidad velocidad precision finm creo hace tan facil deja ser valorado parte arte complejidad elaboracion,positive,0.9070620536804199
6160,existe inteligencias artificiales intenta imitar voz cantante canciones no da miedo eso? que gente comience usarlas producir discos enteros letras originales,negative,0.9955488443374634
6162,como mismo jaime menciona van potenciar trabajo sera clase booster asi hace excel hace photoshop vamos lograr cosas aun mas geniales quedaremos estancados mismo siempre,positive,0.9531771540641785
6164,ia van predecir si tu quieres crear bueno malo si pudiera preguntar ia disene plato mi restaurante seria hostia,negative,0.972956120967865
6169,puedo ponerlas libro perjudica derecho autor?,negative,0.9777006506919861
6172,diste clavo justamente pasa escritora amateur realmente dinero asi igual tendria como pagarle artista gracias ia puedo hacer concept art personajes localizaciones,positive,0.9190637469291687
6173,miedo paco,positive,0.9185142517089844
6174,ojlala ias quiten trabajo,negative,0.9930657148361206
6176,bueno,positive,0.9889068603515625
6177,momento franchute si oro gracias contenido fotograma hal mseg acorde,positive,0.9643595814704895
6178,recomiendo leer jinetes antorcha edad diamante,positive,0.995360791683197
6181,mmmh que pasara salgan ias mejores youtubers vosotros?,positive,0.9929323196411133
6183,interesante herramienta ilustracion creada ia sigue siendo originada concepto mente humana maquinas pueden sonar todavia jajajaja inteligencia saber emplear tecnica conclusion inteligente,positive,0.9740155935287476
6185,que c decico ahora si horrible temas relacionados matematicas ingenierias tecnologia general?,negative,0.9896950721740723
6187,quiero entrenar ia pa viva mi hecho fatal ahora,negative,0.9781991839408875
6191,enrealidad estudiantes deberian dejar estudiar saber puestos trabajo van cargar ias pierdan tiempo imaginate acabar carrera periodismo salir digan no busques cosa xd anos vida perdidos xd asi estilo elon musk avisa renta universal,negative,0.978710949420929
6192,plot tuits jaime ia creado ias vendernos ias,negative,0.9865220189094543
6194,si peligro verlo necios,negative,0.9562853574752808
6198,analisis ia mas esperada youtube,positive,0.969090461730957
6199,hermano santiago caruso ilustrador grafico ia midjourney copio estilo trabajo ser reproducido app pagar derecho autor nada regular tarde,negative,0.9484246373176575
6200,conveniente vamos morir cambio clima llegar punto maquinas destruyen completo cualquier definicion arte podriamos construir sospechoso verdad obvio escritor hazlo mejor proxima vez mas sutil,negative,0.9630080461502075
6201,wow!!! gracias abrirnos gran ventana cerebro!!! genial!!!,positive,0.9964983463287354
6204,jajaja compa alucin,positive,0.9603357911109924
6207,mediocres la enorme mayoria hostia,negative,0.945509672164917
6208,llegado jaime!! dx,positive,0.9905256032943726
6210,guapo monito,positive,0.9845343828201294
6211,pues verdad se experiencia relativamente util ideas creativas hacian pedia incluso tan simple tomar foto dibujo hacerlo mejor daban cosas ver,positive,0.9246671199798584
6212,gracias dios madre ser cocinero espero q salga chef ia jjejejejjej reto humanidad!!,positive,0.9960452914237976
6213,bien aplaudo creadores ia tecnologia ido avanzando pasos agigantados adaptarse si maquina hace mejor entonces limitar avance incontables aspectos puede ayudar,positive,0.9934751391410828
6214,q modernizarse amigo q decian taxistas hace anos cazadores cazados jjjjjjjjj,negative,0.9897578954696655
6215,ia puede hacer plano casa errores arquitecto cobra ? que estas diciendo?,negative,0.9946385025978088
6216,prototipo vender nivel sociedad ia sirva sistema seguridad mediante camaras ia pueda llamar policia activar sistema emergencia ahora bien necesitamos personal enferma protesta demanan ia comete errores entonces necesitamos vigilantes humanos,negative,0.9957723021507263
6221,hola dall pide telefono registrarme? gracias,positive,0.9807701110839844
6223,dalle completando mahler,positive,0.9842590689659119
6225,dijo einstein una rata crearia trampa ratones ser humano crea bomba nuclear,negative,0.9768252372741699
6226,veo ninguna emocion esto tu dices eliminan trabajos crean otros compensa costo universidad hija colombia estudiando diseno grafico sonando proyecto vida instante nadie contrate trabajo reemplazado maldita ia verdadera mierda,negative,0.9925030469894409
6228,probado alucinante,positive,0.9047947525978088
6229,nooo buscando informacion fondo imagenes pertenecen empresa crea ia solo da permiso usarla tu quieras,negative,0.9772573709487915
6230,jamas jamas usare autotune ia filtros emule artistico humano sere responsable esto usan difunden impulsan uasrla seran responsables extingan artistas seran enemigos!,negative,0.980523943901062
6234,alcanzado futuro !! gracias jaime!,positive,0.9963254332542419
6238,jaime parece loco grita mundo va acabar rien el final termina pasando dijo,negative,0.9714409112930298
6239,que personas hacen llamar artistas si solo hacen interpretaciones?,negative,0.9893626570701599
6240,si ingenieros brrr listos ia listas artistas tontos brrr,negative,0.9561293721199036
6243,i a decir malo gutemberg crear imprenta dejo monton monjes trabajo vivian vida miserable el nombre rosa transcribiendo libros analfabetos sabian escribir dibujar letras leerlas termino oscurantismo edad media,negative,0.9974551796913147
6244,si si ilustradores disenadores hahaha hacen libros componen musica tu vas quedar trabajo bonico,positive,0.9643985033035278
6245,pregunto nadie esta hablando bashenga primer pantera negra pelicula creada i a esta explotando cabeza,negative,0.9806950092315674
6246,entro pagina,positive,0.9498320817947388
6247,ojala quedemos trabajo!,positive,0.9604561924934387
6251,south park quitan taaajosss jajajaja,positive,0.9138897061347961
6252,ias pueden hacer esten programadas hacer idiotas pensar vamos terminar terminator tonto basarse peliculas empezar,negative,0.9927632212638855
6253,gran revolucion haha paja,positive,0.9499905109405518
6254,creo debate artista sigue llevando pone input programa artista idea quiera hacer trabajo dijo eduardo cabezon pc quiera hacer algo intencion hacer veo imposible final sigue siendo pincel inteligente,negative,0.9023880362510681
6256,considerando ejemplo musica ve bueno panorama,positive,0.9721411466598511
6259,preocupa corrupcion puede llegar tener humanidad siempre solamente ven objetos reemplazables hacernos miserables gente unico trabajo vender artesanias quieren quitar creo nunca van reemplazar i a alma empatia menos amor nunca quitaran xd,negative,0.9962533712387085
6261,meses salio mejoro,positive,0.960834264755249
6262,ia mas sabe robar illustraciones artistas famosos momento generarlas nomas modifican haciendolo pasar si original jamas creado opinion ia puede reemplazar humano,negative,0.9929469227790833
6263,si haces comisiones fuiste si ensenas arte perdiste mitad alumnos ahora si sos bueno si pintas analogico sacaste loteria,negative,0.944613516330719
6265,creo vino bien nos ayudara terminar cada proyecto menos tiempo,positive,0.9867318272590637
6266,verdad croma dalle realmente habla malo,negative,0.9904772043228149
6270,tal vez ironia sera primeros ejecutados seran ido devaneando solazandose investigaciones ia pues segun propias iiaa seran mas peligrosos luego iremos demas,negative,0.9954454898834229
6271,o acaso inteligencia artificial tan inteligente puede permitir ser condescendiente miserable capacidad ser creativos insignificantes humanos?,negative,0.9949530363082886
6273,y pretendes tener hijos mundo describes ? segun cuentas sobramos gente,negative,0.9660053849220276
6275,futuro lejano personas podran crear propia pelicula ia,positive,0.9192271828651428
6276,ahora bien ignorancia creo unico objetivo crear joder personas dedican arte? veo sentido,negative,0.9945008754730225
6277,noooo puede ser volvera pasar llegada reloj gente perdio trabajos dale vete madre,negative,0.9808586239814758
6278,claro profesion sido despreciada montones gente arte ahora va poder hacer cualquier persona minutos decir arte,negative,0.9898726940155029
6281,van permitir personas normales mediocres hagan arte musica actual cada vez mas facil mas barato mas vacio bien claramente tendencia futuro,negative,0.9110631942749023
6282,pierden empleos generan otros nunca mismo numero empleos perdieron,negative,0.9932680726051331
6286,pronto llegara ia tendra pensamiento propio hable regule economia seres humanos pocos llamaran bestia,negative,0.9174311757087708
6287,me empezare preocupar no cuando pongan alma ante ahi si deberias preocuparte,negative,0.9305762648582458
6288,hola!! hecho par pruebas bien mucha calidad cuanto tamano resolucion mas alla movil tablet si imprimes mas grande a canta poca calidad calidad maxima puedes conseguir ahora tamano resolucion?? graciasss,positive,0.9817219376564026
6289,uso ia meitu referencia hago dibujo pinto uso ia mejore dibujo mejora aplico dibujo asi tambien voy aprendiendo,positive,0.9783614277839661
6291,gusta mola va ilustradores esfuerzo pusieron ello viaje ahora aqui admirare ahiga mas ilustradores podran vivir ello,positive,0.9550058245658875
6295,vi tipo server discord literalmente creo cientos imagenes zepe ia entonces se hizo foros tambien visto producir pornografia ias usando fotos chicas reales,negative,0.9761666655540466
6298,ingenieros ia protegiendo hacen normal mismo intentan disenadores artistas recentidos bastantes,negative,0.9913687109947205
6301,varios puntos erroneos,negative,0.9074508547782898
6305,ah si promocionando builders sitios web necesitan disenador programador preocupamos queden trabajo? vaya doble moral,negative,0.9909301400184631
6306,elegido bando,positive,0.9367073774337769
6307,ver titulo vas decir jaja,positive,0.9347488284111023
6309,recuerda ajedrecistas numero ais superan incluso grandes maestros vez personas ajedrecistas dejando aprender jugar ajedrez pareceria triste artistas dejasen dibujar anime desuso ais solo complacer artistas saludos,negative,0.9696135520935059
6315,ia terminaran igual cripto molesten multinacional,negative,0.9873520135879517
6320,naa apoyan estas cosas pagaron saben grandes corporaciones tratan reemplazar trabajo humano abaratar costos producir trabajos masa mas rapido hacia bueno dificil apoyar calidad cantidad quieren rapido,negative,0.9843623638153076
6324,warhammer k increible,positive,0.9789879322052002
6326,verdadero arte encuentra papel lapiz!!! aparatos electronicos,positive,0.9534507989883423
6327,ay ahora figuras ther hombre xd,positive,0.9096109867095947
6329,ias quitaron ganas vivir verdad,negative,0.9850975275039673
6331,da miedo fascinante ves usando chatgpt fascinante vuela cabeza,positive,0.9663910865783691
6333,creo entiendes bien pasando vision errada cosas irrita las ai herramienta estan clonando trabajo ai estan usando portafolio artista clonarlo consentimiento,negative,0.9921318888664246
6336,recien comienza,positive,0.9294606447219849
6338,mismo pasa cajeros automaticos supermercados gasolineras demas comercios niego usarlos respeto trabajadores aparte larga sera mas generador ignorancia,negative,0.9965497255325317
6340,tercer revolucion industrial? tecnologia ia? da miedo vez emociona desanima artista si,negative,0.9018891453742981
6341,miedo,positive,0.9107270836830139
6342,primer ano diseno grafico,positive,0.9730778336524963
6344,correccion importante ia hacen imagenes toma imagenes existentes estan web tomar cuenta informacion visual grandisima internet,negative,0.9832920432090759
6346,puede haber confusion real artificial,negative,0.9398349523544312
6348,da conflictos belicos futuro literal llegaria mas bajo solo destruirla incluye usar ia,negative,0.9855325818061829
6350,artistas solo hacen marchitas pintura incluso creados monos nadie dio cuenta dejo ser importante carrera artista,negative,0.9773684740066528
6353,ia pueden generar sea jamas dar verdadero sentimiento artista aunque claro negocios aprovecharan duda buena comunicacion simpatia obtendran humano ia,positive,0.923751950263977
6354,quizas pueda cargarle esencia ia vuelva eartist supere bueno siempre puedo dibujar diversion,positive,0.9340620636940002
6356,cada dia mas cerca warhammer k,positive,0.973176121711731
6359,mejorar calidad pinceles siglo xvii final hombre hace,positive,0.9241677522659302
6362,gracias jaime,positive,0.9947379231452942
