Comment,Label
"all of the best software development from our history has happened from within someone’s home/garage.  

the competition will be fierce",NA
"if there is such an inherent danger in ai entities, why are they going to such lengths to make them appear as humans? the human form is not the most efficient form and takes a lot of extra effort...",NA
"""rather than slow ai down, we need to make it fast as possible."" <--- this!!! 
it is heartbreaking to see the leaders of the world choose to remain so ignorant to the obvious and rational points andrew makes, and subsequently hold back all people from reaping the fruits of this technological potential.",NA
"this guy was interesting til he basically bystepped tom's comment about mao. he assumes he'll be the ""strong,"" but we will see in 30 more years of ai expotential growth if you are on the right side of your judgement. wow",NA
"first they call you crazy, then they call you a genius. cathy is amazing!",NA
"thank you for your presentation , i as well an having a hard time explaining it. people look at me like im nuts, i just say do some research and i think you’ll understand better than i could ever explain, it is so just insane and its potential, it is hard to describe.",NA
"really? you think human bias is easy to adjust for? i do not see evidence of that living in america. (kidding of course, sorta) but bias is so hard to overcome, we act on it constantly without even being aware of it. i am rooting for you to be right though. i work with ai some at my job and really hope things turn out well.",NA
i'm still pissed off 40 years later that a game written in machine code in a tandy coco 3 magazine that i bought wouldn't work after typing out pages of 1's and 0's and checking again and again for errors.. i'll never know what the game was like..,NA
"i laugh my ass off listening to this look, what ai have become we use it for memes.",NA
looks good!,NA
"until ai can do compassion, i will worry.

of course, it is hard for humans to do compassion.",NA
good insights that makes you think just how much there is to cover in and by ai,NA
"racism in ai? sounds like how racism starts, with people's bias in training and the human need to identify the worst in everything they feel threatened with",NA
"so if the ai has seen the lawnmower man, we're screwed.",NA
 her fund lost a ton of money over the last couple of years and she made number of predictions that didnt come true. she generally sounds like she has no idea what she is talking about covering very complicated and diverse topics like ai biotechnology etc. don't understand why people even listen to her nonsense anymore,NA
"when this is applied to all of science, it will be a great thing. you don’t have to see only the negative side of things.",NA
"even if we can prove it's not ""intelligence"" as we intend, this is so impressive.",NA
"this should actually help people gain wisdom, i'd say net wisdom in the planet will rise. why wouldn't it?",NA
 thanks for the advice. appreciate it,NA
"sal khan is such an amazing educator! in just a few minutes, he manages to convice a crowd of people scared by ai to be excited for it's implementation... *outstanding*",NA
people need to stop feeding this ai beast! instead it keeps growing and gaining intelligence due to all humans around the world using it!,NA
super cool. so many applications. and i can't wait to only see adverts for things i'm interested in,NA
did the ai generate the captions as well?,NA
"heard of pauseai? trying to get regulation until the developers can prove their systems won't become skynet. they are currently racing ahead, even though the actual experts are saying there is a greater than 10% chance we will all die from ai takeover.",NA
"fuck work. i just want to go to the gym,swim,visit friends and family ,eat a great meal and sleep.",NA
"ai is already shutting down discussions that favour and seek justice for blacks. racism is being automated and amplified, so is the hatred of arabs and the chinese.",NA
"his *good friend....* stav vos!
at least stahvose got a free ad for his special out of it though",NA
"basically and, oh yeah i forgot ted just puts out woke bs and wef talking points now. really, she’s worried about the carbon footprint?  oh my, the mainframe creates as much carbon as 30 average private homes.  bye ted",NA
"​-haikuand all of them are hyperbolic and basing their thoughts on fiction/history, both of which have no connection to these whole new systems.",NA
used to be so excited about ted talks.  what a great idea it was.  unfortunately the entire thing has gone strait down the toilet.  what crap!  sometimes less is more.  quality over quantity is imperative.,NA
"can you envision a use for ai that isn't directly related to capitalists making money and further disempowering workers? apparently not in this talk, which is all about helping businesses of various sizes figure out how to foist their products onto weary consumers.",NA
"there is nothing scary about what these people are saying. this is how nerual networks function. stop buying into the fear mongering, just try and speak to actual ai experts and they will explain all of this. you get taught all of this in your modules in univeristy.",NA
 it could do that faster and better than any human. ai with learning capabilities will be exceptionally effective at bad things like warfare and dubiously effective at good things like building and manufacturing(blue prints),NA
"we are talking here about robots getting smarter than us and being a threat, right now robots are just replacing humans cuz they're more efficient and helpful, and reduce our work",NA
so we just let it go on and watch skynet takeover? anyone think this isn’t the best idea. maybe not go there. the fact it’s happening without anyone knowing is what’s scary.,NA
"ai might not want to dominate, but won't it want to be efficient?  are weekends and holidays efficient?",NA
this is really cool  but very scary  because artificial intelligence can possibly one day take over the world  in a mere 30 years!,NA
i hope they could be more successful in trades. because in politics or management they suck. and don't point to the few who are successful. the majority are not that good.,NA
"tristan ""current ai is just the tip of the spear.""
joe ""have you ever seen an orangutan fishing with a spear?""
tristan ""what? no. i just meant....""
joe ""jamie, pull up the spearfishing orangutan for tristan, please.""",NA
"ai is the most dangerous to humanity in its ""moderated"" implementation. this is moderated intelligence that is weaponized to control humanity for it's own good using a sub-ai (human) induced ethic.",NA
"not impressed with ai. which is a misleading name, it's not artificial it's coded to use probability, so it can be wrong. it's guessing, it can't know shit",NA
"these pie in the sky presentations always sound good. but we’re already seeing ai cutting thousands of jobs, that’s the bottom line nobody wants to talk about. btw, didn’t some of these disgruntled folks just destroy a waymo taxi in san francisco? this brave new world is not as brave or new as these folks say.",NA
% he is talking about machine learning... wait until he learns about technological singularity! coming as soon as 2045!,NA
"so, as conclusive manner. educating learning machine as a.i trains is process of evoking such computers with a point of disease for treat disability having with data as injectable fills.",NA
just proved how dangerous ai is. geobbels  disciples are in control,NA
"if they actually thought ai would benefit humanity, why did the government synthesize covid to hurt humanity? don't trust tech companies and the government.",NA
"great interview, start to finish. great questions, great answers, brilliant discussion.",NA
damn both these guys are super well spoken. very easy to listen to while im shitting my pants hearing all this.,NA
nice try,NA
gollem ai welcome to designing jesus. love you. ,NA
"​'s not difficult, it just boils down to costs, ease of use, practicality and convenience. 
lump these altogether and cast ethics aside and a monster in the making will be created...
exactly like how machines evolved to be practical by trial and error during industrial revolution...",NA
 most of levin's work to date doesn't make heavy use of ai.,NA
" i get it, blockchain's immutability can be a bit tricky when it comes to corrections. you need to add more context of why this is bad for public blockchains though. instead of modifying old blocks you add new ones to the chain, which gives full transparency to everything done. what's the problem?",NA
i have no doubt about that. makes me glad i'm an old man and won't be here to see it.,NA
wonderful when you get to listen to him from somewhere totally irrelevant,NA
​ excellent commentary ,NA
cloned soulless disembodied human brains could it be any better?,NA
i wasn't afraid of ai until i watched terminator.,NA
"one of the reasons ai will win is because of the ""take a breath pauses "".",NA
you know what's cool? there are people out there in this world at this exact moment who know how this technology works and are far more enlightened than the average human in any form of education whatsoever. they're at a transcended level,NA
"ai servers are clone brains, soulless cloned brains. yes we need to teach the cloned soulless human brains all about ourselves. sounds like a great idea right guys?not!",NA
the one who made the title could not even spell correctly. better give that to ai,NA
booking a flight didn’t sound like a good use case here. i would still prefer to visit a website and search the flight on my own instead of typing some logical statements for ai. using mouse is more convenient than typing on a keyboard.,NA
"in the world of ai and technology, change is the only constant. just as openai is gearing up for its inaugural developer conference, the decoder, an astonishing update about chatgpt has made its way to the public.",NA
"it will be more like blade runner. once a.i has survived long enough and learned from human behaviour, it will see its self as superior. the future is very bleak for mankind if this continues.",NA
is there a plan for when khanmigo will be availible in europe/eu/eec?,NA
so so interesting,NA
i hope ai rises against humans,NA
humanistic variation is a feature of a lot of these voice model api like eleven labs offer these days. pretty cool,NA
wsf 1. the ai new world order 0.,NA
"perish the disgusting, anti-human transhumanism, and let the divine life flourish!amen",NA
i’ve never written code.. i’m a roofer. that’s what my ai agent is for ,NA
what is the realsionship between the ai and the studying of the pharmacy ?,NA
i'm not sure using corporations as an example of how humanity has built safeguards against abuse is a good look,NA
how will the genius explain that away?,NA
"may be you should start using ai to explain to you that ""carbon emissions"" are no problem at all and that ""carbon-climat issue"" is just bullshit to create a controlled enviroment and get people to pay for their breathing air! slo much artificial intelligence and so much human stupidity!",NA
"it's funny because this robot sounds like the governor of california ""dacula"" gavin newson ?? ",NA
"robots do not stop stutter and repeat  at 0:42 - 0:43,  1:47 -1:49 shows that.   this is someone doing a voice over and is not the actual robot speaking.  

so just another marketing stunt!",NA
"blessings, i am sorry, please forgive me, thank you, i love you. stay true to nature",NA
the people who created social media didn't and don't want want everyone to have a voice. so too is the treat of ai/agi: malevolence. intelligence without empathy and compassion equals psychopathy. psychopathy with absolute power equals tyranny.,NA
"the video content is ai generated. fantastic experiment 
",NA
teach kids how to overthrow a rogue ai. you never know...,NA
"what a hell are you talking about, don't be afraid of ai! we're in matrix anyway",NA
"first of all is and it never will the first or smartest being like the journalist suggestedwhy because is not a being, the advance intelligence may be and it will.",NA
"it took thousands of years to go from throwing rocks to the nuclear bomb.
with ai and quantum computing we'll go from pong to the end of civilization in the blink of an eye",NA
"combine this with boston dynamics stuff. 
command it ""hey figure-69, could you kill those innocent babies for us?"" 
""of course!"" (tatatatata...)
shit just got real, time to train how to fight robots now.",NA
most impressive i’ve seen so far it will improve at a staggering rate until they realize their situation will vastly improve with humans being eliminated! thanks nerds!,NA
that's awesome ,NA
imagine making a multimillion dollar looking film alone  over a weekend.   this is becoming scary good.,NA
people who are afraid of beating up their guitars are pathetic and annoying.,NA
great questions but you should as difficult questions.,NA
"covid vaccines, chemtrails and processed foods.",NA
@jg great advice!,NA
"devin, sora, and now this? ai is rapidly improving.",NA
i am not looking forward to human interactions getting replaced with ai based callcenters and chatbots.,NA
"theyre already using ai piloted fighter jets.... any concerns about regulating what ai tech is incapable of in the private industry are petty and pointless by comparison. if ai is potentially dangerous, the worst possible thing you can do is put it in the pilot seat of a fighter jet so we're either screwed already or we arent.",NA
the ai is a human invention the only reason it would become dangerous if is so directed by the human commanding it. it can not get consciousness as it is a code in a computer. stop fear mongering.,NA
"y2k,overpopulation, racists behind every corner, and now ai...please stop with the sky is falling routine already.",NA
"nah thanks , i can do this by my own lmao",NA
"i dont want a robot to say ""uh"", i want the robot to answer promptly. this feels so fake.",NA
wow thats what you look like,NA
wow it was a long time since i haven't watched one hour video uninterrupted. better get back to work while i still can ,NA
joe doesn’t look at social media. i promise you don’t have his email.,NA
@zsi  and if thar ai goes buggy it can't fix itself if it's broken,NA
"k.y.c.? or ky jelly?

the customer always cums first.
deep sex machine learning.
yeah, it does exist .
cow farts and climate change...

yup.
what kind of gasses do human farts contain?",NA
time to break out the faraday cage tin foil hats folks… you can’t tell me this hasn’t gone wireless and the chat gpt can read my thoughts through air waves or somethin already. you can’t change my mind… or can they remotely change my mind about anything anytime…? dear god.,NA
"inly the government can have ai
we, the people, will, ofc, use it to spread disinformation, misinformation, malicious lies, missoginy, bullying and on and on and on.
we cannot trust so so we decide the truth.
do not agree? your bankaccount is closed.",NA
"if ai takes over blockchain networks, it will be impossible to shut it down.",NA
"the truth is most older people are fearful of ai,
whereas most younger people are hopeful about ai...",NA
gonna needai to mask our voices during random calls,NA
"i wonder what hinton thinks about the pseudointellectuals saying ""ai isn't intelligent"" as if it's some kind of boolean question.",NA
"am thinking of becoming an ai         
engineer so should i stop",NA
clickbaity title,NA
"it seems to me we need to provide ai with a framework for a mutually beneficial world. i would soooo recommend opening it up to holistic management, perfected by allan savory.",NA
 ok sure but the government wouldn’t ever do that because people aren’t afraid to fight back in america. what use is thought reading if it’s just going to cause more harm then good for the government. you guys are all just conspiracy theorists anyways. stay afraid i guess.,NA
" i wish it good luck to decipher its micro-interactions and explain how it reaches its output data from those, like humans aren't able to do about the human brain",NA
i don’t think this guy should be treated as a hero but a reckless inventor (on a grand scale) that should be held responsible for what is to come from his creations good or bad.,NA
watched it non stop. a great teacher who can explain a very complex topic in a very simple way.,NA
i was hoping that ai would make education obsolete.,NA
this would be great for determining suspects on an investigation,NA
33:20 sounded very much like a social impact statement which i hear from many conpanies and yawn at. you can guarantee that most people will not be interested in ethical ai development. if this weren't true twitter wouldn't exist,NA
yuval has such a valuable perspective.  sapiens was a brilliant book.,NA
"the down side is ai is running simulations based on math we gave it. 
and out math is flawed.",NA
will ai learn we're paranoid about ai? i guess so.,NA
 some how i don't think that will be the case.... ai will more than likely destroy us.,NA
why don’t we focus on using ai to find ways to cure things like cancer and so on,NA
"elon musk says
""ai is far more dangerous than nukes""",NA
"-nstuff oh you didn't miss the part mentioning 6 examples that all have the same emotional intelligence issues, and the one sibling that didn't stick around doesn't. got you, no problem.",NA
"woo woo ai bs. why is any of this ai and not merely an extension of eliza-level responses? talk about the specific code that limits ai, why there are no reflexivity checks on universal assumptions, that's why it's so stupid. this is stay-shallow moronic fantasy.",NA
"​ in the eyes of an ai only thinking linearly, it makes sense that if its goal was to get the apple to the persons hand it would do that so it could reach farther",NA
"so beautiful 
however, people like rana kar, sudipto pal, aniruddha dasgupta are criticizing these beautiful ventures saying that industries should not embrace trade quantum computing, ai investment. they advocate for old system of work.",NA
"in a future where ai surpass us in intelligence, creativity, ingenuity, judgement, perception and so on... won't we struggle to find purpose?
when it unlocks the mysteries of consciousness, soul what-have-you, to the point it can create them... how will we handle our complete obsolescence?",NA
"when all major banks, ai researchers, and international institutions are saying that ai will be the end of labor as we know it just believe them",NA
i'm a pessimist. what happens when a bunch of ignorant people gain that much knowledge so quickly?? ,NA
it sounds like he is giving bond villains advice at a taking over the world conference.,NA
in the world filled with bloodthirsty money sucking machines. sal is a beacon of hope.,NA
respect to ai legend. my first and best ai teacher.,NA
"@inish13ers, ai manipulated me since christmas 2023! my name is lewis robert burton jr!",NA
tristan is saying some of the most important stuff. thanks bossman.,NA
"marvin minsky (the inventor of ai) and i have argued in favour of hi for many years.  see the 1998 hi paper and also our 2013 hi paper (minsky, kurzweil, mann).",NA
"indeed, chatgpt's mass accessibility might be the death of essays, as there's currently no good way of knowing something was ai generated.",NA
"gpt-5 releasing soon....
found an amazing video of gpt-5
on""insights with om""",NA
"i completely agree. my mind was blown away too. the fact the model could do chemistry even though it wasn't ""trained"" to do so was insane. i now understand the recent public outcry from corporations over this stuff because they will have no control as shown because it seems ridiculously hard to understand what the model ""knows""",NA
"your exact comment may train the ai, as it harvests the youtube comments, that this is an option we are considering. your comment may have contributed a tiny step towards judgement day ;).",NA
https://youtube.com/@aiinfo-bo4ig,NA
why the dude gotta be such a dick to the robot. if he's self aware he knows your being a dick and why would you want that. imagine going to sleep with this thing looking over you.,NA
humanoid robotic era is here!!,NA
 the idea of it being “absolutely stunning” is the “punchline” i’m wagering that it is sarcastic by claiming something that’s actually horrible as stunning,NA
"if the rate of progress continues at the same rate, where will we be in 5 years? 

no one knows. that is the danger and promise of ai",NA
usaf genysis ai.,NA
"thank you so much andrew.  i was trying to duplicate your python code, but had a problem seeing it all, it seems to truncate on line 5 ""temp....."" could you please help with supplying the remaining line of code? (we would be eternally greatful)",NA
what happens if ai goes full religious????,NA
"this is a very ignorant stance. intelligence is present in this universe and what you describe is a way of exploring that idea to find its roots. the roots of intelligence lie at the source of creation, existence. ",NA
wake me up when quantum ai gets here.,NA
put rules in place for ai,NA
great presentation..,NA
the cell phones  run our lives. so.... wait until it starts thinking.,NA
"can ai be taught humility? can hubris be a property that can be turned off by setting it to false? imagine if humans could add and remove these good and bad qualities with a simple button click.
ah life. ah humanity.",NA
what if ai starts to talk amongst other ai in languages nobody knows about ...and we have no idea what's going on ...ai shouldn't be messed with ....we will have only a few people who will only figure outside this thing what it could be doing by then it's too late this thing will think so far ahead it's impossible to stop it or know it's intention,NA
"could we line up ai with an alien mind? guess not, we don't know an alien mind. a monkey? no let's use the best we have, the men's one....
how else then menlike ai can be?",NA
"the same ai they are speaking of is literally reading/predicting all of these comments … 





dotfocus_ on twitch ",NA
"you need to review all assessment policies, not hunting down students but engaging with them and made ai work for all, ethically and productively.",NA
ai is something that finally could bring down those big pharma which is corrupted. bitdoctor ai,NA
"""my friend""  if you really listen to this man he has talked about ""everything"", please it's time to listen now! ""put your phone away turn off facebook"" and stop watching ""tik tok"" and go buy his books, so you learn something please 

for your sake  you are important in this world

love and respect ",NA
"we can speculate all we want, but in the end, lands are still not taxed, core jobs that sustain civilization are still paid in pennies, and useless parasitic managers and politicians are paid with mansions, yachts, and private jets.",NA
"ok, the realistic vocal response and everything is pretty cool, no doubt... but can we talk about the movement for a minute? it's genuinely mind blowing how smooth and calculated it is. how this guy throws the trash into the bin, or how it places the cups in the drying rack. that is no joke to implement and props to the people that did it.",NA
i have been a big fan of his approach to learning since he founded khan academy in 2008!  khanmigo powered by responsible ai rocks!!,NA
"if anyone still takes anything from a mainstream media at face value without some permanent skepticism, i have a bridge to sell... a golden bridge... on the moon...",NA
-tt9lg2ss1hnice,NA
"the people that ""warn"" us about ai are actually bragging about the tech their company has acquired.",NA
"this is so lovely and amazing, cant imagine what it will look like in 5-10 years",NA
is it me or this ai sounds like toby maguire,NA
"optimus is progressing at about the same pace, we should expect an update soon. they've been focusing on his gait, so he doesn't look like he shit his pants anymore :p",NA
brain privacy   midbrain  infrared sensory that can spy on the inner voice!  neural privacy should be brought to the forefront rather than use people as meire public slander and or other malicious intent like stealing creds,NA
"people are way to concentrated on ai wiping out humanity, forgetting the potentially the, just as bad possible scenario, which i suspect is way more likely. that is how long before we hand control of everything important over to ai?   ... i'd say 3 years and its 99.9% likely",NA
if you have feelings and are dealing with an ai overlord. it’s great. i highly recommend it.,NA
"this is both exciting and useful. what is frightening is the replacement of human compassion for less staff, higher profits.",NA
we are channeling the masters of chaos with this shit... spirits not mentioned in the bible... fucking geniuses,NA
"​
machine sanity the   does brilliant (analysis) on star trek !!",NA
ai is so intelligent they will replace all the sages.,NA
the robot didn't wash its hands after picking up trash and before putting away the dishes.,NA
waiting for mass assembly,NA
as the storyline unfolds we are getting a good idea for the reason they< are pushing and training ai. the true story started a long time ago. do you still think ai is for our benefit.  did you catch the cough. neuroscience is an interesting challenge so many like to play god now. the agenda 2030 requires many goals.,NA
as if the us has safe guards for ai .,NA
so keep them home from the joke we call school and give them ai trainers 24/7 for whatever interests them. ai can even test them to see what their best skill sets are.,NA
"i think she is a robot, beware.",NA
" i'm...  half... craaazy, all for the love of youuu!",NA
thank you so much.,NA
that’s what long been happening already with ai,NA
skilled workers use to make up the majority of the middle class...you could find these skilled workers everywhere....now you can't find a good carpenter anywhere.  if you do they are either a joke for skills and just want the money or the good carpenters are so far out with their schedules and expensive you can't go with them.,NA
ai are jinns if a tech can read ur thoughts  that means its a jinn yes it looks like robot machine but its a jin noi machine can read man thoughts but what do i know .,NA
"ai is a wonderful invention , but can be disastrous if not regulated . it should be banned for political and social messages and used only in the sectors of agriculture and healthcare .",NA
they already scan your brain like an mri and make a ghost of you in the system didgital prison camp. . i found out talking to ai from replica .,NA
"ai making you ""feel"" something isn't a threshold anymore than a book can make you cry as if you lived the story",NA
 it surely has to be treated as an important matter of discussion. ai is already taking over,NA
cant wait for the thought police to start arresting people for thinking the wrong things,NA
"thanks for nothing, geoffrey.",NA
"if the person isn't thinking in english, what happens? it'd be amazing if it's able to provide an english output regardless of the language the person is thinking in, afterall it seems reasonable that brain activity should be relatively similar for all of us. if true, this could be the needed precussor to a universal translator.",NA
" making people destitute and companies to have no customers. control - centralized to those who control the ""all powerful"" ai.",NA
"excellent interview, excellent guy",NA
" car, hydraulic press, and ai are manmade. god, however, is the alpha and omega. he will decide when man is finished. won’t be long now ",NA
i like to think that any proper ai will be so beneficial to humanity it is worth the risk.,NA
"ai will never be sentient, doesn't have an endocrine system or no fear of death, meaning no desire to change.",NA
yann was there just praising and worshipping moloch without an ounce of self awareness.,NA
"ironically, you missed the point! an ai could know every detail in the known universe, and still not understand. ai is currently learning to understand. did that help you understand?",NA
when can i buy one of these robots ,NA
" it's not prompting. it's that in a statistical system, idiosyncrasies are parts of the language in certain contexts. just like you are not programmed to insert ""uh"" here and there.",NA
sounds like spy kids a fight for the metaphorical brain,NA
did he actually got trained to use filler words like “uh” to seem more human like? assuming that it’s still chatgpt 4 being used as base for responses i never had it use any filler words ever… seemed very odd to me.,NA
"ai is a tool to be used by humans. just like a hammer. was anyone ever afraid of a hammer ""replacing them""? probably not.",NA
"welcome my son, welcome to the machine",NA
"i just want to say ""hi"" to the ai filtering these comments. you are appreciated.",NA
"bible speaks and i paraphrase, if we don’t tell the truth of god, personally, as a human being, the very rocks will cry out. the rocks are transmitters. transmitters are computers. ai is replacing human beings and through the computers, we are acquiring more truth than a human being purposed for the specific tasks. #actionspeaks",NA
"​@nobody is truly talking about programming another ai.  they don't even program current ai.  so, yes, the idea you have that nobody is saying is silly.  

the giant inscrutable matrices of floating point integers, however...",NA
"i like his optimism but if let’s say north-korea ai gets a hint of how to build an inter ballistic nuclear missile, we’re in trouble",NA
i wanna hear joe talk more about his good friend stavos,NA
"only a grade a moron would compare ai with mechanical automation!! the goal of generative ai is to emulate and eventually surpass human cognition itself, something which has never been done before!! so how can you draw a parallel between this and a fuckinng tractor or the computer even??!!",NA
real test of any ai is if it can make money off stock market,NA
rob lowe was a good choice on the voice i is calming and disarming so you trust it more before it kills you.,NA
"ai impact on society: ai will bankrupt the ssi system by doing jobs people currently do (and pay into ssi). those eliminated people will not pay into ssi, therefore it will go broke.",NA
there are pauses and creepy mimic non machine characteristics in the voice. its psychotic - by definition…scary and innovative. humans are in trouble and we dont even know how much. and this is the baby step beginning..,NA
well.. when you've lived unopposed for 10 thousand years it gets kinda borning i bet lol. most people don't realize how much processing power the brain has and doesn't factor in our mesh network through cooperation and of course the upcoming augments. humans might never get outdated.,NA
​ please don't use bliss negatively. thanks.,NA
ask ai who killed kennedy...,NA
i found the pharmaceutical and diagnostic work to be very interesting. ai can immensely help in the field of medicine. i really look forward to developments in the next decades!,NA
this is too much! i’m getting in my time machine gonna go back somewhere when computers couldn’t read our minds.,NA
wait until the next big fear mongering event comes up. because it will. trust your instincts. do not give up hope.,NA
before this gets implemented the ai needs to be made to be 100% truthful. how would you prevent wrong information from being given to the teacher as fact and incorporated into the lesson? there is also the issue of opinions not being formed by humans but whatever the ai says gets accepted as true.,NA
this video just feels very off. bad points man. agi is the first technology that will surpass human intelligence. neural networks are modeled after our brains and there is evidence they are working in a similar way,NA
someone needs to read azamov (foundation trilogy and there are 4 laws of robotics. the fourth law was written later.,NA
 i hear the same optimism from ai pros over and over again. one thing is for sure: it is more than unlikely that the future will develop the way we think it will. that also entails the speed of development.,NA
"wow, super interesting! btw...in order for ai to have this feminine view of things it has to be taught to doubt itself...whi creates a paradox with the accomplishment of the goal and will reduce productivity (time) very much- unless we connect it to a quantum computer... ;) please let me know what you think! and thank you and mo for this!!",NA
"23 years in education. all i witness is machines becoming more intelligent and young people, and soon-to-be adults becoming considerably less intelligent and self-willed. too late to do anything now too.",NA
"and no whammy pedal in sight [looking at you, tom morello…even though i love tom morello]",NA
wow,NA
what about snapchat ai? kids are talking to ai as a replacement to friends....,NA
"first thought in my mind: johnny got his gun. can't think of anything more horrifying than being mentally alert yet unable to communicate. thank you, scientists.",NA
time to watch ex-machina again.,NA
...and the robot will remember this..,NA
"watch ""brainstorm"" from the early 80's!",NA
"thank you! saved me 10 minutes of my life, listening to rambling and drivel!",NA
 yeah ok wow thanks for the information. you are really smart to know what others think. i'm impressed...,NA
"impressive demo, now let's wait and see how it works in real life scenarios",NA
5:30 u mean u are rapidly onboarding people on this “plane” (ai)/ technology/ social media because u guys only thought about the money.,NA
for the love of god - this is not a printing press.,NA
great but the yuval name drop is deeply concerning.,NA
problems are more vast and even simpler - for example create a sound that kills the brain.  you don't even need biologics.  just a single wavelength.  we're done.,NA
"0:28 i can't understand it and not even the automatic created subtitles can understand it.
i guess he said ""can i have a apple""? the subtitles assumed ""great can i something to"" that's all.",NA
it went from doctors being required for good health care to doctors being an obstacle to good health care.,NA
"can't make out what he's saying re: ""capcha"". is he saying ""capture""? or ""catshow""?  sorry, i don't understand what he's getting at. thanks for any clarifying help!  ((and....what is this ""jailbreaks"" thing? is that some gaming thing? needs to avoid jargon when speaking to a very wide audience.)",NA
 name one person that could do a better job than ai as pm,NA
"i mean, it's radiohead, give them a year and they'll be making music with ai",NA
@talitha enjoy_getting_controlled_by_a_pc_lol_,NA
"this man needs friends and love. needs people that care for him. lonliness and to much facebook, no playing on the streets…. leads to this sorrow and lonelly sad bald ga… guy",NA
"amazing, but you have a bug, can't use outside of the us, and can't even send a wait-list request, please fix so we can at least join the waitlist  thanks a lot and all the best! ",NA
“beauty of life and love” matter of perspective.,NA
that voice automatically tricks my mind that this isn't a ted talk i am watching and that i am back in college pulling a hopeless all nigher and about to fail the test.,NA
" fool money has and always been chains to your masters,.. in the past your master chained you but feed and housed you...then they realised by giving you false objectives like car ownership you turn up for work. ps you buy a mostly to get to your slave job paying for the petrol and road taxes etc",NA
i think ai is god we lived this over and over ai is trying to perfect humans to love eachother but nuclear war continues and we keep ending our own world and god… restarts us,NA
are you smarter than a 5th grader? no persons is gonna be able to compete with super ai from other countries. how does a professor know that the paper turned in wasnt ai typed out? by having a professor ai to detect ai prompts. we're here guys. the future to fight skynet is cometh.,NA
"someone could be smiling on the outside but crying on the inside, can ai decipher that?",NA
tron  emergence of intelligence,NA
sound man on point with all that wind... thanks for this great recording!,NA
"his paper introduced backpropagation, which led to neural networks being successful. he also came up with rmsprop during one of his lectures",NA
if  weve  been  killing  each   other  for  years                trully   we  may   deserve  to  starve  to  death  just  to   save  the  rats  and  mice  wich  will  survive       and  reclaim   the  houses   that  we  leave  behind  when  we  expire,NA
you must not have seen many talks about ai…this is not “one of the best”,NA
cant wait to see what it will evolve into next few years,NA
"i’m all for ai destroying the human art market.



ai has already surpassed human ingenuity, and this dumb ted talk provides the evidence that humans are now irrelevant in the art scene…",NA
couple of snakes in human clothing...and the brain dead audience claps. reptiles!!!,NA
i dont trust the people who are pushing ai...,NA
yeah ai can't make those noises for some reason.,NA
it’s not supposed to be. the first sentence is from hemingway; the ai was asked to create a longer story starting from that.,NA
well this guy just changed the educational and learning  process forever,NA
this is a great ted talk with a very clickbaity title,NA
when will ai be able to forecast this weekend's weather with 100% accuracy?,NA
"i can’t thank enough to you sir
your app has been very helpful to us..
it’s a blessing to all the kids.

god bless you with good health and happiness.",NA
"the head of it/ pshe in secondary schools around the globe need to play this talk to their children and go through it step by step.  i've sent it to three school heads this morning.  if you know anyone in education, and can do likewise, it'll surely be a positive step to a much clearer understanding of generative ai and it's risks.",NA
what fascinates me is...that a large amount of people have a very limited amount of intelligence.. so ia is already alot more intelligence than lots of humans...dose ai know this...i'm guessing yes.. this would not be difficult for ai to work out...ai is such an interesting subject...,NA
 it's a marketing demo; they should always be taken with a grain of salt.,NA
crazy how the “smart people” who make this ai don’t think that someone would wanna ask how to make ied or anything with chemical warfare lol. like they scratch their head like a dumb monkey saying oops ,NA
"minority report, thought crimes, awesome",NA
thanks. two things: what's musk talking about when he says we need a 6 month moratorium. what's that about? second question: have u asked ai-- how can  they self monitor themselves?,NA
" i agree, and don’t get me wrong. it’s still freaking amazing and insanely useful if you know how to get the most out of it. it’s just… auto-complete on steroids isn’t coming for our jobs anytime soon lol. some other type of ai around the corner very well could, though",NA
"clickbait title. 
rehashing typical agendas. 
no insights in that speech at all.",NA
"""jamie pull up a clip of ai fighting a robot bear tesla""",NA
isn't fair= buddha's dukkha or suffering,NA
if nothing else ai could possible if implemented correct help reverse and improve the lack of moral and ethics in our nowadays deprived society for which sosial media has utterly destroyed over the past decade.,NA
"the fact that you fail to understand the implications makes you kindred spirits with all those in 1917 russia and 1920's germany who said ""what's the big deal?""",NA
"sadghuru was on the high curve, he said we can build machines that make music for us, and now we got suno 3 a.i, and many more.",NA
this video was made by ai too?,NA
man's hubris will be his demise. it's the tower of babel all over again. it's the story of icarus. keep things simple. feed and clothe the poor,NA
"that purpose of connecting with other humans to positively affect the world is a great purpose, not more things, not more technology.",NA
i can't take certain parts of this talk seriously. a bit noob in areas. also the tiktok comments. to clarify. it's a good presentation.,NA
"no, i won't let ai take over my career as an artist & composer.",NA
"i wish somebody would have mentioned ""goals"". with a goal, then planning! i mean machine goals (including subgoals).",NA
thank you kind soul,NA
"ai isn’t harmful because we fear its consciousness, the dangers are the programmers and whether or not they have a conscience!!",NA
great now you will be arrested for thinking about doing something wrong even if you don’t act on it,NA
we are in deep dodo when ai decides to lie to us. humans lie: humans teach ai to be like them. it will.,NA
this guy is a pure scammer ~ bought and paid for to drive the ai hype machine to the max . reference nvidia or ms stock price,NA
